"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8","topic_9"
"1",0.97706111569589,"7","female","55","9",0.0509346689191208,0.633054751983578,-0.695700083143456,-0.303020535177068,-0.769556491842227,-0.146492499863554,3.40339778913365,0.332588197361011,0.538129753165928
"1",0.551960403429186,"3","couple","32","9",-0.125461881174511,-0.39656081873153,-0.266666392180044,0.215380401564033,-0.0589239846054432,-0.675651214191468,1.33058123846397,1.1634633720475,0.619023017630952
"1",-0.916402276448341,"8","male","34","9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",-0.916402276448341,"7","male","27","9",-0.268625559126296,-1.0801162593286,-0.693756430541073,0.191500444559975,0.568803730697741,-0.0846379575307265,-0.151492546181026,-0.096552676741453,1.62515159420716
"1",1.28981315008799,"7","couple","6","8",0.0505541180789787,-0.501418297757717,-0.881315481901056,1.57455869681634,0.577836839061972,-0.351011778974836,0.0457084013021841,0.178774728713836,-0.378660373198724
"1",-0.693206606807694,"4","male","27","9",-0.219891899238394,-1.199281292913,0.58736402908736,2.40335622977316,0.669897272290699,-0.122743982594456,0.227773868919003,-2.20925039347189,-1.27018763949329
"1",-0.612385922709611,"6","couple","17","8",-0.990930054811847,-0.18887855756062,-0.617259309454257,-0.381458947942017,0.786749297562672,-0.76604553674636,-1.16596998260481,0.502222034915743,-1.28569790802156
"1",0.657184719593586,"5","male","51","9",-0.915146502960925,-0.203545899394099,-0.352421110252475,0.454936091123386,0.303898440207084,0.265542307636329,-0.325563470828602,0.382151657106432,1.41693494962791
"1",-0.606729311721122,"7","female","34","8",2.30350533484373,0.0784527142450531,0.441119711659506,-0.03789180016955,0.377325414083218,-1.12027801526701,0.475751375268869,0.0923028552731326,-0.51718642753434
"1",0.189138466455985,"4","couple","0","8",-0.336220862104069,4.22912998444772,-0.823033838723024,-1.23850581212093,-0.195692576341153,-1.65114392937693,-1.38940614500117,-2.26531331630917,-1.27823378275892
"1",0.374756218487744,"7","female","36","9",0.438599558045691,-0.287367698491813,0.753522173570973,-0.33332165700573,0.154174195114123,0.606992157527386,-0.0403411374820247,0.609118044895285,-0.0584565332065568
"1",0.374756218487744,"7","female","36","9",-0.271655497618748,-0.60320880996223,0.201896065731322,-0.688161010203555,0.587060934915497,0.930061051009809,0.127372549696389,-0.41784148821981,-0.938295421330418
"1",-0.740813094677662,"5","female","26","4",0.0971981485058876,0.0609964562060963,-0.357099379620442,1.73264273116699,0.0742413000750133,-0.635390093307704,-0.0403819370932372,1.0494574451335,-0.159019845092577
"1",-0.740813094677662,"5","female","26","4",1.19676105679763,-0.43547962784225,-0.984479719804376,0.94882410373914,-0.0945714408149785,1.44730597549341,0.171830137652278,0.0219298026730218,-0.398868995320448
"1",1.00891734843542,"5","couple","18","6",-0.39049644115889,-0.430513455366082,-0.087605305281421,-0.105086493858503,0.550949161549966,0.311710069194383,-0.653774073240878,0.217477294582319,0.621017960452757
"1",0.775156073069833,"4","female","22","5",-0.975178276577894,0.0188880330858034,0.940599194184803,-1.23010144824303,0.649712185919517,-0.0717679242675128,0.637318752771079,-0.342000515333037,-0.0996408852984563
"1",0.302448872933159,"4","male","42","6",0.412745103655849,-0.0863079211122448,-0.988879402353963,1.07328778682269,0.659281469599603,-1.00948215031887,-0.0766408187115636,0.0481090413008974,0.49102547370926
"1",-1.38258127555893,"6","couple","2","9",0.232167912255152,-0.25075524600925,0.458857434835502,0.23096517336808,0.566095917789932,0.241416737179057,-0.577547812713327,-0.0465614515777843,0.38503077727569
"1",-0.366653875029655,"8","female","54","8",0.503897133467777,-0.361002295210331,-0.0100894205133288,-0.838385757246105,-0.181583276633149,1.89292166995003,0.0363053222891853,-0.0557532951255625,-0.843567307835205
"1",0.775156073069833,"8","female","6","8",-0.985363951641722,0.53093547653637,-0.319788740947086,-0.436627697247084,0.885170834257333,-0.42242148416527,0.172959730389704,-0.888595519441772,0.417116074076874
"1",0.97706111569589,"8","couple","17","9",0.45982729547522,0.543132639396688,1.71979493342977,-0.219924711332269,-0.591795936595476,1.48729181305411,0.880941588245952,-0.256411493249638,0.239417281124309
"1",-0.366653875029655,"5","male","6","9",0.219638968602362,-0.159675022987428,-0.358222678976675,-0.374730797360912,0.92094482876918,-0.903558406555449,-1.00296603005845,-0.245372067277609,0.220583867330821
"1",0.97706111569589,"7","couple","20","8",-0.578268951255244,-1.20809031046562,-0.733968943204009,-1.22503281404081,-0.18009532846058,1.00551505701764,0.259730789941125,1.09890079907563,0.443234173737433
"1",0.889692050629201,"4","male","12","6",0.607035495996014,0.799099327978432,-0.107844102647843,-0.23696352384164,0.0154384010304831,0.430757480662493,1.263744448748,0.530881737636136,-0.49003196342798
"1",0.889692050629201,"4","male","12","6",0.354482500894975,-0.620808380225074,-0.094625082649573,0.631229978182646,0.337313777849106,0.537701176320894,0.541457621759978,0.324527982325673,-0.569968469450287
"1",0.911874447623908,"4","female","55","2",0.00147846834165642,0.152038587685239,-0.163132581872128,-1.24443530634312,-1.2239647099612,2.58362311054901,-0.154060543612158,0.0983383272805149,-1.2836340107608
"1",-0.412541580203723,"7","male","8","9",1.71434505804446,-0.178371530110525,0.699826909453675,0.385735657254537,0.229924285196854,0.517502701473772,-0.712023112943211,-0.323549673134939,0.977847454433547
"1",-0.412541580203723,"7","male","8","9",0.226435387332694,0.0368169761873399,1.7723019716969,-0.051004952573966,-0.34177241482828,0.686424243947969,-0.337987536590657,0.640769968553874,0.828859509829564
"1",0.118124010509114,"8","female","48","9",-0.602659868777177,-0.802285774607681,-0.981985064085767,-0.182372431184912,-0.224572802552758,-0.582560237830724,-0.969333950628488,-0.883257334176442,4.10129562932252
"1",-0.351576234464792,"4","male","0","8",0.0209256759461585,-0.177802399361092,0.1827505017447,-0.223490656417304,0.37462192302037,-0.274197269311651,-0.0898940229289421,-0.07535493278049,2.13577161304034
"1",1.10170880484787,"4","couple","41","9",0.0857175705624488,0.0509308906234849,-0.430829249229884,0.25113223606239,0.590707366090377,0.273682482175967,-0.888043255756347,-0.230596500156163,1.03079973792511
"1",1.10170880484787,"5","couple","41","9",1.31796121105166,0.340554590766134,0.364573471581079,0.494859150647542,-0.0886231333847961,1.07205774712639,0.0154017607433434,0.27263337908968,-0.318438285489993
"1",0.666496380988554,"4","female","26","5",-0.991644176854744,4.08944490300006,-0.795139156944636,-0.2400158199018,-0.255899435549569,-1.36960380777495,-1.03496886575364,-0.820668054306508,-1.17448541495823
"1",0.0694230252980914,"7","couple","48","9",-0.683201311035029,-0.856883139442411,-0.763918168260296,-0.566071599866365,0.763634022318095,-1.29411807165137,-1.00902975338235,0.719570873439477,-1.28759910025036
"1",0.0694230252980914,"7","couple","48","9",-0.993356043136632,0.182590288840443,-0.996101961195498,-1.2492581135764,0.667999386757237,-1.65833922128018,-1.39907690240574,0.842014666480201,-1.2880263345734
"1",0.827464892629751,"6","couple","18","9",-0.384834004481096,0.306732028858683,0.781419043694095,0.245766745976062,0.589073670265824,0.0121897945526288,-1.19313773767682,-0.592473459466148,1.2335865977895
"1",0.118124010509114,"8","female","55","8",-0.447195993814374,-0.154709745644702,-0.568074305435285,0.0648030701846211,0.674725419922055,-0.0057479240854024,0.0670422086600151,0.238704455585963,-0.825816437392477
"1",0.928360130484868,"5","couple","21","5",0.857845202659903,0.302338442575087,-0.0444649300092547,0.275704628838494,0.139668326911386,-0.0820208078837344,0.693528420502199,0.173548988452248,1.63435191569702
"1",1.28981315008799,"8","female","15","8",-0.960900842902931,3.75171678875636,3.3991847386482,-1.21505515430769,-1.77039571192579,-1.63545107245802,-1.36831432353125,-2.24918993737801,-1.25687632894579
"1",1.28981315008799,"8","female","15","8",-0.261948343794195,0.128569678125961,2.69537156946417,0.93342475886435,-0.161038081900933,-0.148216009417968,0.507208803467481,-0.409405444114084,0.531291515758733
"1",-0.0837810321169436,"6","couple","53","3",-0.204427920269618,0.89229127769693,-0.585873267618228,0.411001583708704,0.373802422640679,-0.31654435559955,-0.199315679034303,0.444931214733444,0.83551350054618
"1",1.30361384747393,"4","male","17","6",0.482788766811253,1.18800225173385,-0.988402086724693,0.486742884069178,-2.75604267266799,1.90000021623946,1.8659678106436,0.256914459970135,1.83846278142652
"1",-2.56481454069643,"5","female","11","5",0.326946370272227,-0.59169957198038,-0.106702837785989,1.13100199123507,-0.0353476828211965,0.72687902930423,0.218278377524261,0.758907086698824,0.00469796484417008
"1",1.41089750861596,"5","male","9","6",0.22272019211394,-0.0505846446218089,0.142589815585265,-1.17261156933765,-0.152825730578455,1.10341581900786,2.0815574333828,0.020255614111989,-0.67383515130492
"1",1.41089750861596,"5","male","9","6",-0.454355404291485,-0.0488202964783069,0.035844102766012,0.616184575712625,0.282765139597286,0.525378424874704,0.353694976655652,0.288173455211984,0.533824321100663
"1",-2.18523880171677,"6","male","49","8",1.10735095716608,1.00767431176997,-0.197816514546778,0.623591489555749,-0.264476316329973,0.197654495394505,1.33886935390987,0.791611938438274,-1.27105165155226
"1",1.04030161959196,"8","couple","4","5",0.251123017509151,0.336545714089333,-0.990271273894435,1.72782573926101,0.261420999576798,-0.593741828340515,-0.492660835976146,0.727111757458002,0.0783945706430543
"1",0.844618019195303,"4","couple","34","7",0.228843719017753,-0.0602937834884653,0.228027601406396,0.252610664986384,-0.388931904390633,-0.367742618775588,-0.536006945741649,1.52992367164009,1.23529931975095
"1",1.35793476111244,"7","female","21","8",0.502036939981366,0.242848906711992,0.735456841561818,1.28034545023961,-1.23286327126472,1.49906424885937,1.68392957169867,-0.301847157887192,1.7905989374289
"1",-0.839361075166329,"6","female","12","6",-0.395072734902021,-0.361517683305427,-0.119954100897559,-0.179009312439575,0.824559901466929,-0.0959210833727107,-1.1386420338007,0.00455642857643882,-0.600933510923531
"1",1.61042366322506,"4","male","39","3",3.6254366211076,-0.719111524642164,-0.995079411640513,-1.24797023306138,-0.194853864067539,0.347049997471246,-0.995576832711424,0.322540177621262,-1.2868534101789
"1",1.46256835209622,"7","female","36","5",4.69341160226575,0.235454450754688,-0.997114665946497,-1.2505335947596,-4.02141164663036,-1.65919275570425,1.19650128885493,1.27618704952921,-1.28918796639954
"1",-2.25787675976621,"5","female","45","1",-0.416730397032889,1.73294560645035,2.22042995664933,-1.23800874719717,-0.0134198618308987,-1.04207516411034,-1.02098225336102,0.16925804056196,0.484482219955837
"1",-0.491301564181636,"4","couple","41","6",0.169747603682378,0.799839160054129,-0.070938734609219,0.177932515206162,-0.109418763886883,0.900050525906973,0.15811407026415,0.627652603000268,0.337490101634836
"1",-0.623744660682224,"7","couple","53","9",0.961831870536669,0.576262173456009,0.0200425593705469,0.104192478869586,0.793022845684656,0.167834721629977,-1.02059618885747,-1.1327387412122,-0.544656561738889
"1",-1.12223391807904,"8","couple","6","9",0.321275547711759,-0.49142931424125,0.588232142390884,0.147669559625208,-0.184727421438097,-1.10992577217263,0.26496401649102,0.195661507569398,3.11951989504442
"1",0.203060090863108,"8","male","34","9",0.0266088286228887,-0.0130808079823035,-0.924959837977261,-0.0889928873697829,0.664323380627103,-0.0164184255103777,-0.539021971429469,0.231787623805906,0.0261786611428971
"1",-0.137414265322055,"8","male","6","9",-0.313398185491558,-0.441522055028931,0.155184971784953,-0.318804095384355,1.11603048154589,-0.354705628953443,-0.909842787590305,-1.76328720432372,-1.04439854120809
"1",0.878513135207224,"7","couple","42","9",-0.0726955348847089,0.700001728890779,1.13074364298523,0.632805236598447,-0.281151573738842,0.810897074697663,0.0703087039718375,0.495786024763584,0.758503826818907
"1",0.751486558038284,"6","female","6","7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",1.04030161959196,"5","female","0","5",0.961143196174272,0.716708765372383,-0.387388385916491,-0.482197222013089,0.49144150009166,-0.626049749607125,-0.920439607425695,0.54480714658961,0.0426849131330695
"1",1.13175752932374,"5","female","24","4",-0.979519346009249,1.72678057184825,-0.479227324733742,1.15846590073854,-0.318486561410419,-0.000856843092962067,1.50621219418138,0.724210181645793,-1.27474608394232
"1",-0.110427918765087,"8","couple","25","9",-0.936839531824337,-1.11912850592236,-0.387034743587526,-1.24758330916859,1.23770716690503,-0.863510086731666,-0.830185061273828,-1.8381508780482,-0.997941345240764
"1",1.00891734843542,"7","couple","49","9",0.444466646012694,0.37177833995348,-0.621322568145429,0.495616940562208,0.562393480741385,-0.161622768589487,0.339400455874917,-0.0909845791673902,0.527723860786447
"1",0.739551881082608,"4","couple","17","9",-0.0484725753972902,-0.582173579808089,-0.629243982757425,0.329617453000249,0.657516018006408,-0.0953087894476235,-0.624571157711194,-0.144098146301984,1.2317965008916
"1",-0.0837810321169436,"7","male","13","6",-0.242446820879847,-0.758171085650161,0.180153643127906,0.158795096408611,0.228492838017016,-0.189702735864265,-1.38643815234701,0.829656579773273,1.41472063501087
"1",-0.996351370508831,"4","female","24","5",-0.986042835952584,-0.983206717206223,-0.301172038019148,-1.24155107970699,0.913299832465279,0.49282361075097,-1.39214509760389,-0.627519544245937,-1.28100722998312
"1",1.11678644541273,"4","couple","8","6",1.94287976636484,1.42832750281702,-0.871541276685578,-1.21012956260326,-0.537626640557456,-0.968625406574905,0.869584279399015,0.827668553193527,1.74179547683965
"1",0.551960403429186,"7","male","6","5",-0.564011220567797,-0.272207403816285,-0.0648236031655107,-0.851364620053822,0.965502939157101,-0.48137043385192,-0.356834741917202,-1.24471675400117,0.994220456458875
"1",0.551960403429186,"7","male","6","5",1.06688270286447,-0.57561868516192,0.113824640489665,1.15998798189939,0.0373523941517926,-0.738081816490336,1.33414099111411,0.81609669379913,-0.523838630449501
"1",-0.693206606807694,"7","female","27","5",2.08477078297424,2.28915451942988,1.30725951777702,-1.19774595292494,0.0317098334142399,-0.931140559713534,0.227100329892613,-1.03002336499732,0.345488348543576
"1",0.512362997146469,"8","couple","55","9",0.181056670253299,0.391939925103063,1.16327471437769,0.334223657459596,-1.05090886011388,0.319852079794161,1.25851879352552,-0.503474412438143,3.43557904436358
"1",1.13175752932374,"7","female","1","9",0.0685419652803856,-1.31066849071903,3.20165759867013,2.22259018957595,-0.303054675587699,0.00724237494625802,-1.35253677311417,-2.23712898643819,-0.0757521046150214
"1",-0.0574651712615652,"7","female","39","9",-0.0905982965804387,0.298963397328232,-0.637585983466861,0.265012367318051,0.400381866352702,0.541670716751752,0.557691633685791,-0.132131236725658,0.711495852703699
"1",-0.0574651712615652,"7","female","39","9",-0.399188510780901,1.92971239440327,1.17047496803737,0.506010634751272,-0.149166408182067,-0.628867053597857,2.09682931486806,-0.612732952592863,0.469857965121533
"1",0.629001604711199,"8","couple","41","9",-0.156643424123197,0.063323005333771,-0.361715005513917,-0.349965428207868,1.08125652198528,-0.748020904497295,-0.366130843048363,-1.06358143082959,-1.04417995819173
"1",0.629001604711199,"8","couple","41","9",1.61446138679184,-0.483566169415294,-0.0892888803753516,-0.000756276072159995,0.662984079022658,0.230751411463445,-0.513753419486372,-0.547562560243712,-0.187464961446123
"1",-0.932152531578781,"6","female","0","9",-0.0864613064248399,-0.401365827857335,0.858676893542856,-0.951627840968983,-0.968328374576613,-0.533701278619279,0.563467371381616,2.09499964147384,-0.983552997016778
"1",-0.0574651712615652,"7","couple","12","9",-0.979465061638649,0.167817864105219,-0.984478884202446,-0.649520204240605,-0.133445978718502,0.941054570973007,1.63648330038098,-0.963042406383179,2.32549798314305
"1",-1.482681765869,"5","female","12","8",-0.71964640056631,-0.563711377430812,0.331800552236032,0.917563228431254,0.657159256321198,-0.10672952003435,0.824135159096567,-0.409105724288283,-0.219504505603409
"1",0.629001604711199,"7","female","36","5",3.48406979949389,1.09301053104742,-0.539424306515072,-1.05756901995677,-1.28409332560039,0.946421334779525,0.210797744489727,0.562748820242658,0.29474016366626
"1",0.629001604711199,"7","female","36","5",0.701608531885951,0.327878679931052,-0.98959171254143,-0.573029067912339,0.367056955255768,0.663838062919201,-0.614052202595853,0.379405713042023,-0.251412347195569
"1",0.525644542573807,"4","male","34","5",1.50073072771037,1.04131082382301,0.541349752502179,0.76622914912721,0.182874644447445,-0.99556787465155,-0.816543257285464,-0.00627251619943432,1.52303548187542
"1",0.0195760300204477,"7","male","48","9",0.542535178476971,0.0232587634423053,-0.0478998100375933,1.53712338764914,0.317779310642494,-0.211759151773421,1.0333284907541,0.152055646862608,-0.435431566795589
"1",-0.336605150553783,"5","couple","42","9",-0.846064815109206,0.913920462580125,0.0178232538296042,-1.14922152722453,0.669782495436003,-0.596682312718143,1.06443217943598,-0.388069486284116,0.0374266248104542
"1",0.127731281200073,"2","female","0","9",-0.591766426547021,0.462087763742764,2.4136559882117,-0.206904011767375,-1.73600439423598,1.84165970188138,1.50924913762103,-0.795068266923173,1.01144692103112
"1",-1.93837361704457,"5","male","36","2",0.375896422129484,-0.293784480728215,-0.076526461591739,-0.355906973478333,0.787664877927645,0.22186025939003,-0.124965854432656,-0.67567978370471,0.212179949427968
"1",-1.93837361704457,"5","male","36","2",1.47106611073617,0.212131714860329,-0.632597419445451,0.0385386146485317,0.708702596502239,-0.737963764845008,0.906176660260404,-1.2194374403999,0.609378254062503
"1",1.2194279528882,"5","couple","6","8",0.846937245610671,-0.605820330518543,-0.986195636695215,0.279296924024636,-0.0221705970652742,0.797077312786592,1.33897330159024,0.562256100135344,-1.27666319856737
"1",0.302448872933159,"4","male","42","7",-0.374503182765201,0.409219931019554,-0.374718717832274,3.3358691773853,-1.04987869477987,-0.286333115514571,-0.740914083428194,1.47331330508304,-0.617481773477434
"1",0.878513135207224,"8","male","45","6",0.426436291548105,-1.18108827136349,0.669858410735738,-0.441378568436504,-1.67625322344972,0.629542715899957,0.607540537587127,1.24771463066899,2.88666184414056
"1",0.684997804760852,"7","couple","4","8",-0.66947207561559,1.11337866531911,0.404244137452718,0.0976226576495309,0.0370587988953217,1.17100815184137,0.12200495365759,0.00506834427083449,-0.217748026963726
"1",-0.066200851914931,"7","male","53","9",-0.467518089753793,-1.01099812089043,1.85505462671424,-0.0813910591997461,-0.348749296318761,1.88055364108232,-0.316371930713594,-1.09370959303052,0.417501726879323
"1",-1.11360498738445,"7","female","42","9",-0.000682703787033729,0.254115017436566,-0.622978445774071,-0.298686116985829,-0.101680267107687,-0.264747519143163,1.70183988312386,0.850089484775065,0.950026486729764
"1",-1.11360498738445,"7","female","42","9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",0.212290604624178,"7","male","42","9",1.12983647499297,-1.25027490132448,-0.192479243455522,0.653465792039488,0.748411655543258,-0.665685743184468,-0.533900220343449,-0.175933271367822,0.224398987808055
"1",0.212290604624178,"7","male","42","9",0.330659276766006,-0.83900633000844,-0.63724371731175,-0.441114150124237,0.428498318342368,0.86189671415304,0.397266326062078,-0.151431380234065,0.538929671344485
"1",0.235192444504552,"7","female","6","9",-0.48880698488138,0.227260133454752,-0.247107941032592,-0.802271962140432,0.295020636664656,-1.03983525624287,-0.388785828379487,1.10548143083291,0.72141495783164
"1",0.97706111569589,"8","female","17","8",-0.989462268584993,2.39665095378208,-0.992843901898978,-1.24515465368608,-0.369241209109882,0.662198469807929,-1.30982135166962,0.731710499361541,0.521476747142462
"1",0.97706111569589,"8","female","17","7",-0.561434916114554,0.651428090145872,0.682202354069679,-1.01822642411176,0.896776903128646,0.181049737829794,-1.37972377993552,-2.2579117535221,-0.282023850745573
"1",0.703339041035891,"5","couple","36","9",0.453998557555819,-0.539747124860031,0.363833020934776,-0.264196763489184,-0.467683994235429,-0.794139059502099,-0.107531659149747,1.86667622131229,0.0574753303776426
"1",1.35793476111244,"7","couple","12","5",0.130322482381083,0.257861716390312,0.357294754452968,0.158095911415264,-0.343623076330644,1.62970116855432,0.529185122003917,0.0815745124710146,0.385851155957269
"1",1.35793476111244,"7","couple","12","5",-0.970621330230355,-0.121838707373369,0.684929906541122,2.00642277047087,-0.0130705151023532,-0.634783628891695,1.61342416372801,-0.60198294789957,1.85914475500632
"1",0.0321481711134824,"8","couple","0","9",-0.408471751660259,-0.266074790054373,-0.137803568667118,-0.0624886617970419,0.242253937510047,0.666015686175936,1.48506700043399,0.110237186449114,-0.109158449709029
"1",-0.123878119863585,"8","couple","0","9",-0.390281423097451,0.766695680267501,1.19806777502669,0.161505824932488,0.222590032226375,-0.0268301742428665,-0.286087683245364,0.518255020396825,-0.0940110195936652
"1",0.810171738992297,"7","female","16","1",-0.501762326176998,1.09783894632526,0.567989502964425,-0.430446980188785,-0.245144329129692,1.20536531674366,-0.391398590558996,0.673683018604051,-0.67107038041048
"1",0.810171738992297,"7","female","16","1",0.764660544933042,0.960429589479281,0.3008081338742,-0.324514754232245,-0.269246355898181,1.4651718657493,-0.819304033463343,0.398922592281604,-0.842409902707527
"1",-0.0314722125570261,"5","male","21","9",1.52639579545712,-1.30237627621417,0.34393274211101,-0.3855235396959,-0.357635291668134,-0.322784744978137,0.262209841328227,1.58783642508755,-1.2824478445223
"1",-1.52582785113909,"8","male","25","9",-0.464320396845631,1.5445723272334,-0.0195452729176697,0.218906698885688,0.195968338369337,0.66563927727806,0.265458289330382,-0.0730148864911178,0.102746476756395
"1",-1.52582785113909,"8","male","25","9",-0.979509452119407,-0.150067384598873,1.13747714936836,-1.23466586379324,0.493793408071958,-0.483294144469934,-0.509325266247873,-0.678310515841844,2.15593136006617
"1",-1.22559098021643,"7","male","55","9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1",0.739551881082608,"5","female","16","2",-0.987949022229023,-1.35201163877068,2.0755435108634,-1.24355991684563,0.486061797886553,-1.65452606658304,-1.39395187141075,-0.885570047996603,1.90557629933804
"1",1.31732521933198,"3","couple","23","3",-0.165607710894548,-0.173585549104337,1.22835951422646,-0.0577364567431762,0.906590114641268,-0.792257355926612,-0.630243743757931,-1.28493701472348,0.130986750243121
"1",-1.93837361704457,"5","female","45","5",0.139605159288373,-1.07883000254766,-0.986299606625267,-1.23691224594514,-4.01194351557241,-0.885752711111454,1.21471758203504,2.74631329621115,-1.27678245818335
"1",0.666496380988554,"7","couple","15","9",0.371634732665919,-0.716144977481203,-0.586219330029547,-0.250422278860435,0.572213498094531,0.364968896357682,-0.794442918108404,0.149433096122532,0.609931554710522
"1",0.666496380988554,"7","couple","15","9",2.37647867811049,-0.574050346835187,0.978352304541369,-0.324332277680257,-1.21658116892902,2.09021158884168,0.351157554718629,-0.161679937768544,-1.16155252874866
"1",1.23369332367452,"5","couple","24","5",0.547227373332095,1.80674773699072,1.12779105101045,-0.713212462712906,-0.490765016090011,1.07765470315846,0.211910743354764,0.0603175754507531,0.681270581486411
"1",1.23369332367452,"5","couple","24","5",0.0564133825519501,0.0236281984043138,-0.0900080673528962,0.482584412413106,-0.0927526117888859,0.671557802710907,-0.470182480675284,0.364697156701497,2.03229841002811
"1",-0.336605150553783,"4","couple","13","1",4.26568268501323,0.329169510273917,1.30333706438885,0.0937577514060176,-1.0486172794987,0.313583554981909,-0.329168665328697,-0.347298332705652,-0.175888427205781
"1",0.97706111569589,"7","female","26","8",0.447441903282986,0.513071498187909,1.01820886354298,-0.974955599221017,-0.181502047060374,1.77695730863086,0.544556887646964,-1.55372626709748,0.391369496760677
"1",-1.27457349902565,"8","female","47","9",0.48638835590371,-0.14118083426761,0.265153550766745,0.902890462114147,0.401606858632736,-0.446899759539346,-0.23242634287998,0.582406705865102,0.0499362872805685
"1",1.19060574560754,"8","female","25","6",-0.980453992413131,2.55605726744776,-0.985306357663142,-1.23566126893514,-0.723518442842933,0.993221602762433,-0.67509485916199,0.913156228978183,-0.445545450682424
"1",0.703339041035891,"5","couple","51","9",-0.254327680530879,1.10238871970977,3.60884406011648,0.486228736898427,-0.612768727260595,-0.27937635999957,0.413043199986245,-1.72189635758664,-0.814754062006934
"1",1.0558210996738,"8","couple","51","8",0.713217239496882,1.64792468796787,0.907752829870956,-0.35270945473357,-0.445707727883475,0.915432458925617,1.19472651453978,0.253604928752332,-1.27279150483215
"1",-0.277756934269986,"8","couple","27","9",-0.479181002997128,0.507319776020842,0.0532257698753355,0.127696831072267,0.66301252648829,0.296590449624669,0.226561312550017,-0.521761505323704,-0.064719816884286
"1",-0.066200851914931,"5","male","12","5",0.677467144521839,1.30246038215973,0.703979148862809,0.58127551313645,-1.630697522112,0.505249053803096,-0.431321773238691,1.88221499120868,-1.26713962247259
"1",1.2194279528882,"8","female","26","8",0.376511606141782,0.276168830427702,-0.495699278869196,0.35726600783299,-0.812841577095613,1.44059673405711,1.39405491919909,0.329334319314943,1.47813600080006
"1",1.61042366322506,"5","male","48","3",1.09957956046794,0.322818862523078,1.15198361194828,0.188183311505132,0.0767332048135256,-0.518617384501725,0.486604608256093,0.34372251953071,1.14846860993407
"1",-2.16156928668522,"4","male","34","5",-0.788760766909646,0.130406424543564,-0.0122147925209208,1.69963954353894,0.0571729989311947,-0.109465363542414,0.561186679801812,0.68661712471367,0.504847423598945
"1",1.0558210996738,"5","couple","0","8",1.72057198028275,-0.112139516771094,2.25464463303716,1.48791080476567,0.0253410808445706,-0.26964630415595,-0.737702217776436,-0.665363138295217,0.114560206644044
"1",0.472011309368696,"7","couple","0","6",0.0296788117880377,0.316037894098569,1.82637985891114,0.811185401676681,-0.78842582264653,1.86660163962464,-0.0993290737720221,-0.232665642000478,-1.18100493613938
"1",-0.137414265322055,"8","couple","42","9",-0.235956280082893,0.215302890732883,2.1497974929174,0.839673181732965,0.0130821596167137,0.36035536979129,1.24926991154964,-0.955039894311762,0.111158783234205
"1",-0.137414265322055,"8","couple","42","9",2.18115402662183,-0.132581445434858,1.03598373501373,0.743939415024831,-0.649242125693707,0.147545000788428,0.696857448061476,0.915449287662636,0.432650091603123
"1",0.551960403429186,"5","couple","8","8",0.12375500362689,0.0259962100507667,0.624486287638657,-1.03253282354177,0.404975090310858,-0.628365951608701,-0.773813939082994,0.756358628354371,0.577922675037
"1",-1.39893965457944,"8","male","17","9",0.121766804379556,0.650123304404272,-0.110206046618026,0.0362259375323239,0.740636860347409,-1.64673219945992,-0.47059361536126,0.162043589591684,-0.206154884465055
"1",-0.916402276448341,"5","couple","12","7",0.73373876542198,1.5184965111137,1.26495652142154,-1.24477347774484,-1.5377772924085,-1.65533816480669,-0.685340916915221,1.26406682467649,2.84232529312499
"1",1.33094841455547,"5","couple","12","6",0.951138667823864,-1.04028635079628,0.609254532895011,0.815437127406256,-0.220135907180702,0.128978698173732,-0.265270893947659,1.28625924515055,-0.314532405002927
"1",0.571484961515739,"8","couple","0","9",-0.00886037349472848,0.245058309561407,0.820144846327988,0.760104171877054,-0.326018955677176,0.760218013431769,1.01409267896561,0.180750038944113,1.5493665591115
"1",-0.22049940667102,"7","couple","39","9",-0.972967477905385,-0.257890694397414,1.06281528855721,0.929328931279342,0.211724812309204,0.912928438184364,0.0207884873700969,-0.0860668145570777,-0.22401340496069
"1",-1.32630169652999,"3","couple","6","7",-0.987426545807018,0.597619530666888,0.819341912777489,-0.148434825949407,-0.0392650911921056,-0.897754120170921,1.21775582929581,1.09323336854821,-0.542796399000024
"1",-1.82294586950509,"8","female","17","9",1.24110448712056,-0.623218543490404,-0.513059483009595,-0.462446277180454,0.314654072466684,-0.972915508750659,0.187981701623372,1.00212400294334,-0.0932303206064019
"1",-0.397134970066572,"5","couple","41","5",-0.624217058859613,0.300776191166614,0.207609298353436,2.09848706661266,0.288735745365757,-0.515995847427201,0.0100305725986357,0.239209970626887,0.534966664449738
"1",0.275801986285016,"8","male","51","9",0.460037336390057,0.656447400500352,-0.208390909862255,0.144935904304564,-0.133980756184442,-0.235404859217319,1.11836782332191,1.13936205296071,-0.398866246459661
"1",0.94471850950537,"5","female","42","9",-0.984030346194747,0.126866671722762,1.80590747773956,0.203244687651474,0.269530958593458,-0.323432631259137,0.944768562031901,-0.0448101681829248,-0.00309852426439039
