"OCCULIST","HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","CU_CODE1","EDUCA","EDUCA_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ANGVXM","ANGVXM_","ANPVTXM","ANPVTXM_","ANRRXM","ANRRXM_","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SS_RRXM","SS_RRXM_","SS_RRX1","SS_RRX2","SS_RRX3","SS_RRX4","SS_RRX5","SS_RRXI","SUPPXM","SUPPXM_","SUPPX1","SUPPX2","SUPPX3","SUPPX4","SUPPX5","SUPPXI","WAGEXM","WAGEXM_","WAGEX1","WAGEX2","WAGEX3","WAGEX4","WAGEX5","WAGEXI","SS_RRB","SS_RRB_","SS_RRBX","SS_RRBX_","SUPPB","SUPPB_","SUPPBX","SUPPBX_","WAGEB","WAGEB_","WAGEBX","WAGEBX_","ASIAN","ASIAN_","OCCUEARN","PAYSTUB","PAYSTUB_","SEMPFRM","SEMPFRM_","SEMPFRMX","SEMP_RMX","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SEMPFRMM","SEMP_RMM","SOCSRRET","SOCS_RET","WKSTATUS"
,.,0,,"1",,"4","1","2","A","D","A","A","D","A","03476792",54,"D",.,"A",.,"A",.,"A","1","7","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","900",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"03",70,52,"5","1",,,"1","1","D","D","D","A","A","D","03476792",52,"D",.,"A",.,"A",.,"A","2","8","D",.,"A",.,"A",.,"A",16466,"T",2,.,"A",.,"A",.,"A",.,"A",19914,"D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,19914,"D",19914,19914,19914,19914,19914,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203",,"A","1","D",180000,"D",,"A",.,"A",180000,180000,180000,180000,180000,100,180000,"D","2","D","2"
"07",20,4,"1","5",,,"1","1","D","D","D","A","A","D","03476792",19,"D",.,"A",.,"A",.,"A","3","5","D",200,"D",.,"A",.,"A",61,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",800,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,800,"D",800,800,800,800,800,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","107","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","1","1","A","D","A","A","D","A","03476792",17,"D",.,"A",.,"A",.,"A","3","4","D",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"04",40,49,"1","2",,,"1","2","D","D","D","A","A","D","03476811",60,"D",.,"A",.,"A",.,"A","1","7","D",1000,"D",.,"A",.,"A",2831,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,37000,"D",37000,37000,37000,37000,37000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",40,49,"1","2",,,"1","2","D","D","D","A","A","D","03476812",60,"D",.,"A",.,"A",.,"A","1","7","D",1000,"D",.,"A",.,"A",2831,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",37000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,37000,"D",37000,37000,37000,37000,37000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","104","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"1",,"1","1","2","A","D","A","A","D","A","03476851",79,"D",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1520,"D",.,"A","2","D",.,"A",12,"D",19702,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,19702,"D",19702,19702,19702,19702,19702,1520,"D",1520,1520,1520,1520,1520,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"1",,"1","1","1","A","D","A","A","D","A","03476851",80,"D",.,"A",.,"A",.,"A","2","5","D",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D",.,"A","2","D",.,"A",12,"D",13462,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,13462,"D",13462,13462,13462,13462,13462,1000,"D",1000,1000,1000,1000,1000,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"1",,"1","1","2","A","D","A","A","D","A","03476852",79,"D",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1520,"D",.,"A","2","D",.,"A",12,"D",19702,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,19702,"D",19702,19702,19702,19702,19702,1520,"D",1520,1520,1520,1520,1520,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"1",,"1","1","1","A","D","A","A","D","A","03476852",80,"D",.,"A",.,"A",.,"A","2","5","D",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",1000,"D",.,"A","2","D",.,"A",12,"D",13462,"D",,"A","3","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,13462,"D",13462,13462,13462,13462,13462,1000,"D",1000,1000,1000,1000,1000,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"2",,"1","1","2","A","D","A","A","D","A","03476861",87,"T",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1700,"D",.,"A","2","D",.,"A",12,"D",21862,"D",,"A","2","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,21862,"D",21862,21862,21862,21862,21862,1700,"D",1700,1700,1700,1700,1700,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
,.,0,,"2",,"1","1","2","A","D","A","A","D","A","03476862",87,"T",.,"A",.,"A",.,"A","1","5","D",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",1700,"D",.,"A","2","D",.,"A",12,"D",21862,"D",,"A","2","D","1","D",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,21862,"D",21862,21862,21862,21862,21862,1700,"D",1700,1700,1700,1700,1700,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D",
"06",40,52,"1","1",,,"1","1","D","D","D","A","A","D","03476871",60,"D",.,"A",15556,"D",.,"A","1","7","D",4500,"D",.,"A",10000,"D",9377,"D",1,500,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",140000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",15556,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,140000,"D",140000,140000,140000,140000,140000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","106","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",38,48,"5","1",,,"1","2","D","D","D","A","A","D","03476871",58,"D",.,"A",.,"A",.,"A","2","8","D",5000,"D",.,"A",.,"A",4590,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",60000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",11818.4,"T",11818,11818,11818,11818,11818,3902,"D",5150,3870,1857,781,7852,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,60000,"D",60000,60000,60000,60000,60000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203","2","D","1","D",.,"B",,"B",.,"B",33661,25295,12139,5102,51322,201,25504,"D","2","D","2"
"10",35,52,"1","5",,,"1","2","D","D","D","A","A","D","03476871",24,"D",.,"A",.,"A",.,"A","3","7","D",.,"C",.,"A",.,"A",1530,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,20000,"D",20000,20000,20000,20000,20000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"06",40,52,"1","1",,,"1","1","D","D","D","A","A","D","03476872",60,"D",.,"A",15556,"D",.,"A","1","7","D",4500,"D",.,"A",10000,"D",9377,"D",1,500,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",140000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",15556,"D",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,140000,"D",140000,140000,140000,140000,140000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","106","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",38,48,"5","1",,,"1","2","D","D","D","A","A","D","03476872",58,"D",.,"A",.,"A",.,"A","2","8","D",5000,"D",.,"A",.,"A",4590,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",60000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",11818.4,"T",11818,11818,11818,11818,11818,6015,"D",0,243,14024,7648,8160,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,60000,"D",60000,60000,60000,60000,60000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","203","2","D","1","D",.,"B",,"B",.,"B",1,1591,91657,49990,53331,201,39314,"D","2","D","2"
"10",35,52,"1","5",,,"1","2","D","D","D","A","A","D","03476872",24,"D",.,"A",.,"A",.,"A","3","7","D",.,"C",.,"A",.,"A",1530,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",20000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,20000,"D",20000,20000,20000,20000,20000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"05",70,52,"1","3",,,"1","2","D","D","D","A","A","D","03476881",69,"D",.,"A",.,"A",.,"A","1","4","D",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C",.,"A","2","D",.,"C",12,"D",1462,"D",,"A","3","D","1","D",,"C","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,17314,"D",11638,10006,27862,17302,19762,1321,"D",848,712,2200,1320,1525,201,.,"A",.,.,.,.,.,100,33868.6,"D",35599,36061,15277,51269,31137,201,,"C",.,"B",,"A",.,"A",,"C",.,"B",,"A","105","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D","1"
"11",40,52,"1","1",,,"1","1","D","D","D","A","A","D","03476881",43,"D",.,"A",.,"A",.,"A","3","4","D",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"C","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,45661,"D",42023,27292,56860,41356,60774,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","111","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"1",,"2","1","2","A","D","A","A","D","A","03476881",42,"D",.,"A",.,"A",.,"A","5","4","D",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"1","1","A","A","A","A","A","A","03476881",4,"D",.,"A",.,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"1","1","A","A","A","A","A","A","03476881",3,"D",.,"A",.,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"05",70,52,"1","3",,,"1","2","D","D","D","A","A","D","03476882",69,"D",.,"A",.,"A",.,"A","1","4","D",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C",.,"A","2","D",.,"C",12,"D",1462,"D",,"A","3","D","1","D",,"C","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,14369,"D",17782,20530,13630,8146,11758,1075.6,"D",1360,1589,1014,557,858,201,.,"A",.,.,.,.,.,100,53761.6,"D",27264,92354,70107,57929,21154,201,,"C",.,"B",,"A",.,"A",,"C",.,"B",,"A","105","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D","1"
"11",40,52,"1","1",,,"1","1","D","D","D","A","A","D","03476882",43,"D",.,"A",.,"A",.,"A","3","4","D",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"C","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,25291,"D",15269,23101,28996,33678,25411,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","111","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"1",,"2","1","2","A","D","A","A","D","A","03476882",42,"D",.,"A",.,"A",.,"A","5","4","D",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,.,,"5",,,"1","1","A","A","A","A","A","A","03476882",4,"D",.,"A",.,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"1","1","A","A","A","A","A","A","03476882",3,"D",.,"A",.,"A",.,"A","4",,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"11",36,52,"1","1",,,"2","1","D","D","D","A","A","D","03476901",69,"D",.,"B",.,"A",.,"A","1","3","D",.,"C",200,"D",.,"A",765,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",833,"D",.,"A","2","D",10000,"D",12,"D",11458,"D",,"A",,"A","1","D","7","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,11458,"D",11458,11458,11458,11458,11458,833,"D",833,833,833,833,833,100,.,"A",.,.,.,.,.,100,10000,"D",10000,10000,10000,10000,10000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","111","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D","1"
"08",24,52,"1","1",,,"2","2","D","D","D","A","A","D","03476901",76,"D",.,"A",.,"A",.,"A","2","8","D",7256,"D",.,"A",.,"A",6885,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",90000,"D",.,"A",0,"D",,"A","3","D",,"A","3","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,90000,"D",90000,90000,90000,90000,90000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","108","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"11",36,52,"1","1",,,"2","1","D","D","D","A","A","D","03476902",69,"D",.,"B",.,"A",.,"A","1","3","D",.,"C",200,"D",.,"A",765,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",833,"D",.,"A","2","D",10000,"D",12,"D",11458,"D",,"A",,"A","1","D","7","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,11458,"D",11458,11458,11458,11458,11458,833,"D",833,833,833,833,833,100,.,"A",.,.,.,.,.,100,10000,"D",10000,10000,10000,10000,10000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","111","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","1","D","1"
"08",24,52,"1","1",,,"2","2","D","D","D","A","A","D","03476902",76,"D",.,"A",.,"A",.,"A","2","8","D",7256,"D",.,"A",.,"A",6885,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",90000,"D",.,"A",0,"D",,"A","3","D",,"A","3","D","2",,"A","2","D",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,90000,"D",90000,90000,90000,90000,90000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","108","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"03",36,52,"1","1",,,"1","2","D","D","D","A","A","D","03476911",27,"D",.,"A",.,"A",.,"A","1","7","D",1300,"D",.,"A",.,"A",4590,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A","2","D",60000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,60000,"D",60000,60000,60000,60000,60000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
