"INC_RNKM","INC_RNK5","INC_RNK4","INC_RNK3","INC_RNK2","INC_RNK1","INC_RANK","NEWID","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","EARNCOMP","EARN_OMP","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FGVX","FGVX_","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","OTHINX","OTHINX_","OTHRECX","OTHRECX_","PERSLT18","PERS_T18","PERSOT64","PERS_T64","OCCULIS1","OCCU_IS1","POPSIZE","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","STRTMNTH","STRTYEAR","TYPOWND","TYPOWND_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","INC__ANK","CUID","HORREF1","HORREF1_","HORREF2","HORREF2_","FGVXM","FGVXM_","FINCBEFM","FINC_EFM","FINCBEF1","FINCBEF2","FINCBEF3","FINCBEF4","FINCBEF5","FINCBEFI","FJSSDEDM","FJSS_EDM","FJSSDED1","FJSSDED2","FJSSDED3","FJSSDED4","FJSSDED5","FPVTXM","FPVTXM_","FRRXM","FRRXM_","FS_AMTXM","FS_A_TXM","FS_AMTX1","FS_AMTX2","FS_AMTX3","FS_AMTX4","FS_AMTX5","FS_AMTXI","FSS_RRXM","FSS__RXM","FSS_RRX1","FSS_RRX2","FSS_RRX3","FSS_RRX4","FSS_RRX5","FSS_RRXI","FSUPPXM","FSUPPXM_","FSUPPX1","FSUPPX2","FSUPPX3","FSUPPX4","FSUPPX5","FSUPPXI","FWAGEXM","FWAGEXM_","FWAGEX1","FWAGEX2","FWAGEX3","FWAGEX4","FWAGEX5","FWAGEXI","INC__NKM","JFS_AMTM","JFS__MTM","JFS_AMT1","JFS_AMT2","JFS_AMT3","JFS_AMT4","JFS_AMT5","OTHINXM","OTHINXM_","OTHINX1","OTHINX2","OTHINX3","OTHINX4","OTHINX5","OTHINXI","WELFRXM","WELFRXM_","WELFRX1","WELFRX2","WELFRX3","WELFRX4","WELFRX5","WELFRXI","PICKCODE","LUMPB","LUMPB_","LUMPBX","LUMPBX_","OTHINB","OTHINB_","OTHINBX","OTHINBX_","WELFRB","WELFRB_","WELFRBX","WELFRBX_","PSU","HIGH_EDU","EITC","EITC_","FSMPFRMX","FSMP_RMX","FSMPFRX1","FSMPFRX2","FSMPFRX3","FSMPFRX4","FSMPFRX5","FSMPFRXI","FSMPFRXM","INTRDVB","INTRDVB_","INTRDVBX","INTR_VBX","INTRDVX","INTRDVX_","INTRDVX1","INTRDVX2","INTRDVX3","INTRDVX4","INTRDVX5","INTRDVXI","INTRDVXM","NETRENTB","NETR_NTB","NETRENTX","NETR_NTX","NETRNTBX","NETR_TBX","NETRENT1","NETRENT2","NETRENT3","NETRENT4","NETRENT5","NETRENTI","NETRENTM","OTHREGB","OTHREGB_","OTHREGBX","OTHR_GBX","OTHREGX","OTHREGX_","OTHREGX1","OTHREGX2","OTHREGX3","OTHREGX4","OTHREGX5","OTHREGXI","OTHREGXM","RETSRVBX","RETS_VBX","RETSURVB","RETS_RVB","RETSURVX","RETS_RVX","RETSURV1","RETSURV2","RETSURV3","RETSURV4","RETSURV5","RETSURVI","RETSURVM","ROYESTB","ROYESTB_","ROYESTBX","ROYE_TBX","ROYESTX","ROYESTX_","ROYESTX1","ROYESTX2","ROYESTX3","ROYESTX4","ROYESTX5","ROYESTXI","ROYESTXM","FSMP_RXM","INTR_VXM","NETR_NTM","OTHR_GXM","RETS_RVM","ROYE_TXM","INT_HOME","INT_PHON","INT__OME","INT__HON","DIVISION","BIRTHYR","REFGEN","HISP_REF","HISP2"
0.379238456111164,0.301423007670125,0.594564853086655,0.484481470114875,0.321359162154437,0.0810662424420486,0.123452052999492,"03565941",39,"D",41,"D","1","4","D","01","D","5","D","14","D","13","D",,"A","1","D",5,"D","5","D",0,"D",0,"D",35127.017,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",0,"D",.,"A",40,"D",0,"D",.,"B",.,"B",761,"D",175,"D",.,"A","1",,1,"D",.,"A","03","D",.,"A",0,"T",3,"D",0,"D",,"A","1","2",,"2","D","2","D","1","2","D","1",,"1","11","2016",,"A",1,"D","1","D",2,.,"A","2","D",,"A",0,"D",52,"D",.,78650.631,68350.416,.,116781.618,50901.981,.,77685.301,.,60192.203,117490.623,.,.,.,109021.339,.,.,.,.,.,100531.382,93882.444,36819.355,.,82045.709,.,.,.,113219.463,106351.791,51708.493,69652.297,93605.007,.,55224.12,29696.389,78270.03,.,.,52399.963,.,109081.493,.,.,79.14,73.76,21.98,0,0,0,7.99,0,0,2.99,16.77,8.99,0,12.88,0,0,0,2.16,0,0,5.38,0,0,0,0,0,0,0,1,"D",.,"A","3","D","06","36","A",356594,,"A",,"A",0,"D",36594.4,"D",9467,31476,48573,63368,30088,201,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,36594.4,"D",9467,31476,48573,63368,30088,201,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S12A","14",,"C",0,"D",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"2",1977,"4","2","2"
0.276356435449342,0.606198471802298,0.359294589996117,0.0432028298330444,0.138709852676311,0.219194531214845,0.110937284489475,"03565942",39,"D",41,"D","1","4","D","01","D","5","D","14","D","13","D",,"A","1","D",5,"D","5","D",0,"D",0,"D",35127.017,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",0,"D",.,"A",40,"D",0,"D",.,"B",.,"B",761,"D",175,"D",.,"A","1",,1,"D",.,"A","03","D",.,"A",0,"T",3,"D",0,"D",,"A","1","2",,"2","D","2","D","1","2","D","1",,"1","11","2016",,"A",1,"D","2","D",2,.,"A","2","D",,"A",0,"D",52,"D",.,78650.631,68350.416,.,116781.618,50901.981,.,77685.301,.,60192.203,117490.623,.,.,.,109021.339,.,.,.,.,.,100531.382,93882.444,36819.355,.,82045.709,.,.,.,113219.463,106351.791,51708.493,69652.297,93605.007,.,55224.12,29696.389,78270.03,.,.,52399.963,.,109081.493,.,.,39.93,27.94,0,0,0,0,0,0,0,0,0,5.49,0,7.08,0,0,0,5.39,6.99,2.99,11.99,98.86,0,0,0,0,0,24.82,1,"D",.,"A","3","D","05","36","A",356594,,"A",,"A",0,"D",28206.6,"D",20801,15219,4318,34514,66181,201,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,28206.6,"D",20801,15219,4318,34514,66181,201,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S12A","14",,"C",0,"D",0,0,0,0,0,100,0,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"2",1977,"4","2","2"
0.988083748665743,0.992288738703004,0.986512981395983,0.987973613845715,0.982045974774311,0.988994639129788,0.773881765700659,"03565961",68,"D",65,"D","1","1","D",,"B","7","D","16","D","15","D",,"A",,"A",5,"D","5","D",0,"D",83522,"D",40918.267,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",38402,"D",0,"D",0,"D",.,"A",.,"A",0,"D",826,"D",190,"D",1087,"D",250,"D",.,"A","1",,2,"D",.,"A",,"A",.,"A",0,"T",1,"D",2,"D",,"A","3","1",,"2","D","1","D","3","1","D","2",,"1","11","2016","1","D",4,"D","1","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,.,.,111587.062,89629.906,86554.517,.,85602.447,.,.,.,85674.885,95971.126,113364.426,89550.252,62214.177,.,89490.293,63825.694,53106.543,.,.,81215.121,.,70227.035,.,.,51340.516,85524.435,.,99284.829,74498.173,.,61383.843,.,91725.954,84952.027,.,.,.,57532.298,.,.,.,389.53,294.5,28.96,38.95,0,8.4,0,0,0,3.13,13.91,60.39,15.37,5.95,26.63,9.44,10.96,17.54,20.93,33.94,95.03,12.5,0,0,145.4,0,2.79,13.1,1,"D",.,"A","7","D","09","47","D",356596,,"A",,"A",0,"D",299142.1,"T",303868,282104,299691,293178,316870,202,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,38402,"D",38402,38402,38402,38402,38402,100,0,"D",0,0,0,0,0,100,32850.2,"D",37576,15812,33399,26886,50578,201,"T",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"16",,"C",0,"D",182770,182770,182770,182770,182770,201,182770,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",45120,"D",45120,45120,45120,45120,45120,100,45120,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"T","A","A","A","D","A",,,,,"6",1948,"3","2","2"
0.863722360096727,0.831557950481828,0.812876583918956,0.898730310773258,0.735799877703653,0.926379668057289,0.77419738864683,"03565962",68,"D",65,"D","1","1","D",,"B","7","D","16","D","15","D",,"A",,"A",5,"D","5","D",0,"D",83522,"D",40918.267,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",38402,"D",0,"D",0,"D",.,"A",.,"A",0,"D",826,"D",190,"D",1087,"D",250,"D",.,"A","1",,2,"D",.,"A",,"A",.,"A",0,"T",1,"D",2,"D",,"A","3","1",,"2","D","1","D","3","1","D","2",,"1","11","2016","1","D",4,"D","2","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,.,.,111587.062,89629.906,86554.517,.,85602.447,.,.,.,85674.885,95971.126,113364.426,89550.252,62214.177,.,89490.293,63825.694,53106.543,.,.,81215.121,.,70227.035,.,.,51340.516,85524.435,.,99284.829,74498.173,.,61383.843,.,91725.954,84952.027,.,.,.,57532.298,.,.,.,18.85,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,16.75,0,0,0,0,0,0,155.3,1,"D",.,"A","7","D","09","47","D",356596,,"A",,"A",0,"D",134672.6,"D",189101,91813,158227,113546,120676,202,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,38402,"D",38402,38402,38402,38402,38402,100,0,"D",0,0,0,0,0,100,29513.4,"D",63928,8290,41371,29517,4461,201,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"16",,"C",0,"D",41651,1,33334,507,32693,201,21637,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",45120,"D",45120,45120,45120,45120,45120,100,45120,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","D","A",,,,,"6",1948,"3","2","2"
0.416530208044838,0.414795399283695,0.425180302235613,0.416298701574605,0.417663995736401,0.428973252614696,0.543959422638325,"03565971",63,"D",65,"D","1","2","D",,"B","8","D","15","D","13","D",,"A",,"A",2,"D","1","D",0,"D",40017,"D",44906.161,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",31198,"D",0,"D",0,"D",.,"A",.,"A",0,"D",435,"D",100,"D",761,"D",175,"D",.,"A","1",,0,"D",.,"A",,"A",.,"A",0,"T",0,"D",1,"D",,"A","2","1",,"2","D","1","D","3","2","D","1",,"1","11","2016","1","D",2,"D","1","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,101969.815,105836.403,107513.987,.,90064.767,.,.,.,77728.05,92413.811,94335.171,97751.503,98070.346,.,84017.557,81014.484,95675.282,.,.,80709.657,.,88168.156,.,.,107953.548,99024.34,.,81752.638,91730.623,.,86764.84,.,81912.236,109913.901,.,.,.,91512.889,.,.,.,.,.,161.9,132.84,2.04,6.63,0,3.56,0,15.35,9.16,1,3.07,7.4,6.1,5.07,2.86,1.61,2.93,40.02,5.99,20.05,29.06,0,0,0,0,0,0,2.14,1,"D",.,"A","0","D","07","37","D",356597,,"A",,"A",0,"D",40017,"D",40017,40017,40017,40017,40017,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,31198,"D",31198,31198,31198,31198,31198,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"15","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",19,"D",19,19,19,19,19,100,19,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",8800,"D",8800,8800,8800,8800,8800,100,8800,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","D","A","A","D","A",,,,,"5",1953,"3","2","2"
0.416183824488661,0.414449015727518,0.424833918679436,0.415952318018428,0.417317612180224,0.428626869058519,0.543613039082148,"03565972",63,"D",65,"D","1","2","D",,"B","8","D","15","D","13","D",,"A",,"A",2,"D","1","D",0,"D",40017,"D",44906.161,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",31198,"D",0,"D",0,"D",.,"A",.,"A",0,"D",435,"D",100,"D",761,"D",175,"D",.,"A","1",,0,"D",.,"A",,"A",.,"A",0,"T",0,"D",1,"D",,"A","2","1",,"2","D","1","D","3","2","D","1",,"1","11","2016","1","D",2,"D","2","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,101969.815,105836.403,107513.987,.,90064.767,.,.,.,77728.05,92413.811,94335.171,97751.503,98070.346,.,84017.557,81014.484,95675.282,.,.,80709.657,.,88168.156,.,.,107953.548,99024.34,.,81752.638,91730.623,.,86764.84,.,81912.236,109913.901,.,.,.,91512.889,.,.,.,.,.,409.43,183.58,0,0,183.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.85,0,0,0,0,0,0,9.4,1,"D",.,"A","0","D","07","37","D",356597,,"A",,"A",0,"D",40017,"D",40017,40017,40017,40017,40017,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,31198,"D",31198,31198,31198,31198,31198,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"15","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",19,"D",19,19,19,19,19,100,19,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",8800,"D",8800,8800,8800,8800,8800,100,8800,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","D","A","A","D","A",,,,,"5",1953,"3","2","2"
0.161562728270174,0.0871723212042087,0.552703060841837,0.181763781317504,0.0398468582376681,0.00421106723960466,0.153463410298531,"03566001",36,"D",59,"D","1","4","D","01","D","1","D","16","D","12","D","5","D",,"A",3,"D","3","D",0,"D",0,"D",68198.459,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",0,"D",40,"D",.,"A",0,"D",165,"D",38,"D",217,"D",50,"D",.,"A","1",,1,"D",.,"A",,"A",.,"A",0,"T",1,"D",0,"D","10","D","3","1",,,"C","1","D","3","2","D","1",,"1","11","2016",,"A",1,"D","1","D",2,.,"A",,"A","2","D",52,"D",0,"D",135953.541,.,139691.54,.,128946.164,123713.598,172744.761,.,.,.,.,.,123360.517,.,.,.,130829.729,148677.193,.,115944.866,.,148122.004,144920.523,.,.,144368.771,.,.,116697.044,.,141191.47,.,.,115524.79,136950.668,132164.93,.,133335.607,146688.248,165304.585,126781.277,164280.429,.,.,5.98,5.98,0,1.99,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","3","D","04","12","A",356600,"5","D","5","D",0,"D",17859.2,"D",27,4091,17419,57272,10487,201,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"16",,"C",0,"D",27,4091,17419,57272,10487,201,17859,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"5",1980,"4","1","1"
0.504486172020842,0.508255617313839,0.0179277034017562,0.0900743705937677,0.574791238900574,0.860464547206471,0.00299256832288574,"03566002",36,"D",59,"D","1","4","D","01","D","1","D","11","D","10","D","5","D",,"A",3,"D","3","D",0,"D",0,"D",68198.459,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",0,"D",0,"D",0,"D",40,"D",.,"A",0,"D",165,"D",38,"D",217,"D",50,"D",.,"A","1",,1,"D",.,"A",,"A",.,"A",0,"T",1,"D",0,"D","10","D","3","1",,,"C","1","D","3","2","D","1",,"1","12","2016",,"A",1,"D","2","D",2,.,"A",,"A","2","D",52,"D",0,"D",135953.541,.,139691.54,.,128946.164,123713.598,172744.761,.,.,.,.,.,123360.517,.,.,.,130829.729,148677.193,.,115944.866,.,148122.004,144920.523,.,.,144368.771,.,.,116697.044,.,141191.47,.,.,115524.79,136950.668,132164.93,.,133335.607,146688.248,165304.585,126781.277,164280.429,.,.,46.41,46.41,0,1.99,0,11.89,0,3.29,7.99,0,7.98,7.89,2,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","3","D","08","12","A",356600,"5","D","5","D",0,"D",52095.6,"D",135087,60735,10460,1528,52668,201,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A",,"11",,"C",0,"D",135087,60735,10460,1528,52668,201,52096,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","A","A","A","A","A",,,,,"5",1980,"4","1","1"
0.727934001796428,0.721439321084776,0.724824035963755,0.723211646978271,0.719814748745848,0.726911640187498,0.791910611635161,"03566011",70,"D",.,"A","1","4","D","01","D","1","D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",88719,"D",39873.78,0,"D",4712,"D",0,"D",.,"A",0,"D",.,"A",20062,"D",0,"D",61600,"D",40,"D",.,"A",0,"D",174,"D",40,"D",174,"D",40,"D",.,"A","3",,1,"D",.,"A",,"A",.,"A",0,"T",0,"D",1,"D","03","D","2",,"A","2","D","1","D","3","1","D",,"A","1","11","2016",,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,89712.423,.,.,.,73496.82,77224.577,79638.097,80156.343,72401.399,.,71817.184,82388.647,76773.605,.,.,77472.845,.,69138.259,.,.,89088.958,71897.725,.,71279.326,83306.371,.,72935.609,.,85803.06,77148.209,.,.,.,77000.067,.,.,.,.,.,70594.871,94675.271,83082.472,.,29.8,29.8,8.83,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.28,0,0,9.82,1,"D",.,"A","0","D","09","12","D",356601,,"A",,"A",0,"D",88719,"D",88719,88719,88719,88719,88719,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,20062,"D",20062,20062,20062,20062,20062,100,0,"D",0,0,0,0,0,100,61600,"D",61600,61600,61600,61600,61600,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S35D","15","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",7057,"D",7057,7057,7057,7057,7057,100,7057,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","D","A","A","A","A",,,,,"5",1946,"3","2",
0.727626435498017,0.721131754786365,0.724516469665344,0.72290408067986,0.719507182447437,0.726604073889087,0.79160304533675,"03566012",70,"D",.,"A","1","4","D","01","D","1","D","15","D",,"A","1","D",,"A",1,"D","8","D",0,"D",88719,"D",39873.78,0,"D",4712,"D",0,"D",.,"A",0,"D",.,"A",20062,"D",0,"D",61600,"D",40,"D",.,"A",0,"D",174,"D",40,"D",174,"D",40,"D",.,"A","3",,1,"D",.,"A",,"A",.,"A",0,"T",0,"D",1,"D","03","D","2",,"A","2","D","1","D","3","1","D",,"A","1","11","2016",,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,89712.423,.,.,.,73496.82,77224.577,79638.097,80156.343,72401.399,.,71817.184,82388.647,76773.605,.,.,77472.845,.,69138.259,.,.,89088.958,71897.725,.,71279.326,83306.371,.,72935.609,.,85803.06,77148.209,.,.,.,77000.067,.,.,.,.,.,70594.871,94675.271,83082.472,.,17.82,17.82,8.83,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.84,0,7.99,1,"D",.,"A","0","D","09","12","D",356601,,"A",,"A",0,"D",88719,"D",88719,88719,88719,88719,88719,100,0,"D",0,0,0,0,0,0,"D",0,"D",.,"A",.,.,.,.,.,100,20062,"D",20062,20062,20062,20062,20062,100,0,"D",0,0,0,0,0,100,61600,"D",61600,61600,61600,61600,61600,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S35D","15","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",7057,"D",7057,7057,7057,7057,7057,100,7057,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","D","A","A","A","A",,,,,"5",1946,"3","2",
0.738549092465069,0.731257366880163,0.734164384957639,0.734343473530939,0.732055047361029,0.736289906960504,0.800931700699429,"03566031",38,"D",.,"A","1","4","D","01","D","1","D","16","D",,"A","4","D",,"A",1,"D","8","D",0,"D",90250,"D",27447.559,0,"D",6885,"D",1800,"D",.,"A",0,"D",.,"A",0,"D",0,"D",90000,"D",70,"D",.,"A",0,"D",435,"D",100,"D",652,"D",150,"D",.,"A","1",,1,"D",375,"D",,"A",.,"A",0,"T",0,"D",0,"D","03","D","1",,"A","2","D","1","D","1","1","D",,"A","1","11","2016",,"A",1,"D","1","D",2,.,"A",,"A",,"A",51,"D",.,"A",57702.195,.,54825.657,.,.,47468.225,.,60791.363,.,.,59541.764,52008.488,55575.285,.,48728.675,47194.094,56832.238,56046.437,51818.229,.,.,.,49481.909,.,49937.532,54839.054,72627.67,.,.,.,.,.,59445.145,.,.,.,53026.911,64171.481,.,46286.349,.,60512.593,44661.339,.,194.77,75.45,0,0,0,0,0,6.38,14.63,0,0,0,17.97,10.92,0,0,0,15.07,6.99,3.49,119.32,8.16,0,0,5.39,0,5.98,0,1,"D",.,"A","0","D","09","36","D",356603,,"A",,"A",0,"D",90250,"D",90250,90250,90250,90250,90250,100,0,"D",0,0,0,0,0,1800,"D",0,"D",.,"A",.,.,.,.,.,100,0,"D",0,0,0,0,0,100,0,"D",0,0,0,0,0,100,90000,"D",90000,90000,90000,90000,90000,100,"D",0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,"201",,"A",.,"A",,"A",.,"A",,"A",.,"A","S12A","16","2","D",0,"D",0,0,0,0,0,100,0,,"A",.,"A",250,"D",250,250,250,250,250,100,250,,"A",.,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,.,"A",,"A",.,"A",.,.,.,.,.,100,.,,"A",.,"A",.,"A",.,.,.,.,.,100,.,"D","D","A","A","A","A",,,,,"2",1978,"4","2",
