"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3"
"0",-1.45993346521392,"4","male","0","5",-1.43775749569694,-1.43806005001253,1.36993054194807
"0",-1.8757408405968,"5","couple","12","7",-0.0967365412167904,0.618197487403355,0.0135728782135519
"0",-0.234309724302785,"5","couple","6","8",0.926373886117402,0.971633540773636,-1.84702824831039
"0",0.687525408771668,"4","couple","0","8",-0.377160175187357,-1.59208336848313,1.24531513936418
"0",0.186022388891224,"5","couple","0","6",0.410656863396061,-0.117885509375806,0.420089347261733
"0",-0.0716290235077409,"2","couple","0","3",1.58264947374538,0.605714841135853,-3.29872306101955
"0",0.186022388891224,"8","couple","36","9",-1.96865720863408,1.47909558823672,-1.01177589513315
"0",0.992441079217632,"5","couple","27","8",0.586518758706046,0.694164576929352,-0.56717259692319
"0",-1.26763678610712,"5","male","36","9",0.309325016158345,-0.794481780882957,0.816161122467405
"0",1.05461632253329,"8","couple","1","9",-2.39061432188983,-0.607530055519336,1.1802490060147
"0",-1.33771411665773,"6","couple","1","8",-0.298021395416232,-0.781758385963905,1.0133722089579
"0",-1.67149046776593,"4","couple","55","5",-2.39833597283829,1.77973675325727,-3.30511513927275
"0",0.992441079217632,"8","couple","6","1",0.67940653120217,-0.526966893836153,0.513035902570349
"0",-0.151404750471006,"5","couple","37","7",-2.39430479544128,1.77973399598213,-3.30130981207798
"0",-2.07925137026669,"7","couple","31","9",-0.367737184595612,0.0803279486538997,0.601473157236817
"0",-1.7278619650879,"8","couple","48","9",0.146556470803283,0.356022058259889,0.173620380972441
"0",0.895608612885931,"2","male","34","1",-0.389369932110576,-0.0850310281288968,0.713743746324343
"0",0.021955131225446,"5","female","0","7",0.42269191589099,0.601792133218488,-0.283395699720997
"0",-1.88187671101156,"7","female","36","9",0.291707071360115,-1.36140649337099,0.999431646310629
"0",1.52016260155152,"8","couple","17","6",-0.822295904828966,0.52789402462063,0.36091280572734
"0",0.912058547061843,"7","couple","37","9",-0.721365706405587,1.02376251533085,-0.294466513219298
"0",1.34070165860683,"5","couple","19","8",-0.856133580756768,-0.0174617630125489,0.78210260079454
"0",1.34070165860683,"4","couple","51","6",-0.52628651392702,-1.4293782037892,1.24462862034549
"0",-3.02824498237619,"6","couple","36","1",0.957624880537756,0.892487992113516,-1.59850693499198
"0",-1.78577807765847,"4","female","51","7",-0.166911847190563,0.0407143025490671,0.563434723917216
"0",0.613349170840806,"4","male","18","8",-0.0659105766985063,-0.0460319407268509,0.584931152097036
"0",-0.262683383522862,"5","couple","34","8",-2.3987576470299,-3.34937383460821,1.56431130819118
"0",0.575261548075018,"4","couple","12","9",-0.366737706735275,-1.07432744670727,1.12321210004593
"0",1.50783716794984,"4","couple","0","6",-0.0537287608024775,0.631537528346208,-0.0236908644748685
"0",-1.03575457047847,"8","female","2","9",-0.459351364745123,0.00986640708008545,0.674339693741701
"0",-0.243725356234558,"5","male","6","6",-0.0470522926922762,0.222516800759567,0.381754723473103
"0",0.00524511635112664,"4","couple","12","8",1.35438073236611,0.811436617768681,-3.30147110306229
"0",1.56875798020706,"4","female","25","1",-2.37021765696279,1.77967205272555,-3.27857217637877
"0",1.31377383109404,"7","couple","26","9",1.65099824827556,0.0573645044832421,-1.10945477958806
"0",1.28649853816193,"7","female","0","4",-2.39867803508263,-3.34929468165779,1.56431128072691
"0",-0.380147261291236,"8","male","16","9",0.192978708143234,-0.753312337836731,0.846643122801774
"0",0.415653240079074,"4","female","6","4",-1.6874173223005,-0.0340412258079528,0.896093174217206
"0",-0.115576674551738,"8","female","0","9",-0.291804120697601,0.301597576536629,0.409034773142039
"0",0.669223944890924,"7","couple","45","8",-0.326882619435196,0.351365427329627,0.378574701313551
"0",0.331089728795678,"5","female","12","2",0.828952851143805,-1.37431987036581,0.752351615423551
"0",0.456699304018673,"3","male","4","6",0.547468366330577,1.065289523588,-1.39335971508168
"0",-1.19980831833293,"4","male","36","6",1.57709341753518,0.527198567070231,-2.24000010096836
"0",-1.09138425137815,"4","female","51","7",0.460204418187947,0.881683154346803,-0.792298857619974
"0",-0.410562259031756,"5","couple","6","9",0.986225735714097,0.0243384461506324,-0.100852969500878
"0",-0.826813664638652,"5","male","6","7",1.12913637988495,0.392353355771951,-0.716494873721498
"0",-0.277014325694,"7","male","12","9",-2.39618692444926,1.73429243527866,-2.28919861410351
"0",-1.04952534148597,"7","couple","48","9",-0.895416758135154,-0.953793052169711,1.19017461586989
"0",1.3935495580573,"7","couple","6","8",-0.16122167346216,0.721852581825861,-0.0846788997293892
"0",0.650762640874474,"6","couple","21","8",-0.793377902576165,-0.257155062710082,0.90180269147381
"0",-0.851829410724237,"7","couple","17","9",-1.26087715561483,0.691760198947124,0.283063069920563
"0",1.14457908547162,"4","female","0","3",-2.39493438597531,1.24678109777738,-0.41838209210026
"0",0.212803998033421,"5","female","0","9",-0.0430804074667612,0.525567580104871,0.0934005450629276
"0",-0.151404750471006,"7","male","1","9",-2.39601531912445,1.11810990671305,-0.185738779956486
"0",1.10007626544908,"4","female","1","6",0.213117614758139,-0.22491043251454,0.583249140984593
"0",-0.968215091135064,"4","couple","42","7",-0.22184722237937,0.184817016711498,0.478264077021993
"0",1.17373549081196,"4","female","0","5",0.588933294566308,0.334532661855513,-0.0814674686418608
"0",-0.320599496093426,"5","female","4","6",-0.013951654996195,0.834028084145526,-0.325763606710879
"0",-0.380147261291236,"8","male","17","9",-0.00904782852158684,-0.69238879546451,0.894804760611317
"0",0.373794330186893,"7","female","24","5",0.861603166640129,-0.955772451906417,0.596112179848745
"0",0.794126443380903,"4","couple","28","6",0.0698802400439955,-1.84041477997593,1.17018371179934
"0",-1.54552434267726,"7","female","12","9",0.047062582974988,0.5712409929245,-0.00377356413677571
"0",0.331089728795678,"7","couple","39","9",0.532336921686824,0.0253216678453028,0.245264872335933
"0",1.0392431211459,"4","couple","0","1",2.07720645233777,-1.92927551125692,-0.344893995453436
"0",-1.78577807765847,"5","couple","12","8",0.106690015211162,0.648270982204404,-0.13235312026977
"0",0.770897573648259,"4","male","22","8",-0.720947103710393,-0.952396157688275,1.16093084571989
"0",0.103579398642016,"6","male","55","6",-2.39591281904425,-1.61996742358073,1.43891021384475
"0",-2.11554077440115,"6","male","29","4",0.320235233387179,-0.926086750123248,0.859954359510953
"0",-1.11975791059822,"4","female","21","6",1.06231376547953,-0.0615352694899753,-0.0939894954041068
"0",0.759186707829254,"4","male","55","9",-1.34350380983712,1.156296097919,-0.350414455618608
"0",-1.02890268158219,"7","female","42","7",-0.182799351196971,-0.0699143049508692,0.641205050717949
"0",-0.320599496093426,"7","male","17","7",0.459868577512473,0.977675291619991,-1.01334368050401
"0",-1.37767382977019,"8","male","39","9",-0.412072160752981,0.838742809569369,-0.130420921411351
"0",0.243001738373715,"4","couple","55","6",-0.125300847354571,0.858065486313653,-0.298525645963409
"0",-2.43339367270011,"3","couple","0","6",-0.405429320459444,-1.4173265023165,1.21669204889026
"0",0.394827397988988,"4","couple","42","9",1.15994004561311,-0.833964067806926,0.330682619885626
"0",0.776728765963143,"8","couple","36","8",-0.189450224220166,0.468513338692945,0.217715608062323
"0",-0.277014325694,"5","female","36","9",-0.74826783378084,-3.18627487635267,1.45217273206262
"0",-1.51087101128209,"8","male","12","7",-1.07189036766622,1.48150744326084,-1.26723586388453
"0",0.992441079217632,"4","couple","41","3",0.371167937047488,-1.32173363516881,0.95840815315712
"0",-0.425935460419139,"7","couple","6","7",-0.157946974093292,-0.624202423308472,0.91434452211121
"0",-0.504524655847662,"4","couple","1","6",0.231146720021939,-0.929300632967553,0.896367173323312
"0",0.928381453451674,"7","couple","36","5",0.126668010542064,-0.153541779078494,0.577158323553228
"0",-0.504524655847662,"8","female","41","8",-2.39818571486206,1.77973668948271,-3.30497329962979
"0",0.243001738373715,"5","couple","12","3",2.2528847104959,-0.369790521636892,-3.30126072014122
"0",0.960653925717379,"7","couple","1","4",0.198302067251045,0.852105280551387,-0.500561847074018
"0",1.48296857671646,"8","couple","42","9",-0.797561079205708,-1.0009893222502,1.18836081782606
"0",-0.897617609852141,"3","male","4","8",-0.019021443758668,-0.153166204267792,0.634390205714155
"0",0.405265966726542,"7","couple","15","9",-1.07857198794077,1.20100748207145,-0.503675037708261
"0",-0.968215091135064,"5","couple","42","7",-2.39371261543251,1.51057077429452,-1.08950922946003
"0",1.02375729456875,"6","female","36","4",1.68572723306763,0.190837817760779,-1.47674479093616
"0",0.794126443380903,"6","male","41","5",-0.525770504544412,1.20799677416692,-0.747471154126149
"0",-0.928703550583104,"8","male","6","9",2.14488982467157,-0.753220540713964,-1.25388348637009
"0",0.770897573648259,"5","female","25","9",0.279007807610667,0.0380096996769131,0.37717854480995
"0",1.19295204019117,"7","female","21","7",0.438142281666452,-0.896349039676392,0.798633469712601
"0",0.496963490429979,"8","male","12","9",-2.3981857148622,-3.34880519987336,1.5643110930199
"0",0.496963490429979,"4","female","22","6",1.04487416383541,1.01466526123752,-2.71350483408959
"0",-1.75662167231812,"8","female","1","7",-0.662001170034246,0.520465789315507,0.326844077651402
"0",1.11501488503525,"4","male","6","4",0.00675031759925993,-3.15390291470037,1.29140809828492
"0",1.28649853816193,"4","male","13","3",2.49040814395971,-1.91172393877052,-1.45397345933727
"0",-1.13408885276936,"6","male","36","8",-1.25855039935265,-0.323045620975787,1.00386081898883
"0",0.723659722413116,"7","male","48","6",1.25553488616182,0.323684518885371,-0.795828771834321
"0",1.17373549081196,"8","couple","34","9",-0.336775281272457,-0.0529842596041356,0.679102651751045
"0",0.94457927887022,"8","couple","12","7",1.07370637212849,-0.553570416309231,0.253718678479258
"0",-2.73281536767216,"4","female","17","2",-0.683956412539989,0.793395618781138,0.0298812828386061
"0",0.759186707829254,"8","female","42","9",0.436005164151553,-0.894418768255309,0.798890260170917
"0",-1.20723822360515,"8","male","17","9",0.92112019802756,-0.16263250143013,0.115737899387798
"0",0.456699304018673,"4","couple","42","5",-1.38463507526759,-3.19712056939728,1.52558936200597
"0",-0.716081658399678,"5","female","6","7",0.560717305075952,0.516619713750579,-0.278301666210175
"0",-0.380147261291236,"7","female","31","6",-0.710287786199382,0.611680410685755,0.248104445995205
"0",-1.21320100858493,"4","female","6","4",-0.429724390623015,0.705453706176766,0.0513214092800732
"0",-0.151404750471006,"5","male","42","1",-0.827750561755109,1.12992881741148,-0.446256835105903
"0",1.02375729456875,"7","couple","1","6",0.755017454740308,0.197465530536425,-0.0677956197190923
"0",0.86231964342649,"4","male","26","3",-0.939509974414871,-1.58385655905111,1.34359379404263
"0",1.10007626544908,"7","couple","0","8",0.135269272058645,-0.0943134845664235,0.536093626404894
"0",-0.547665048576086,"6","female","45","9",0.598055784642213,1.01304508552215,-1.30455309070042
"0",1.24491413068863,"8","couple","48","9",-1.47260598717717,0.963136265415559,-0.0172473067004074
"0",-0.380147261291236,"4","couple","18","9",-0.703227213932556,1.3330421088011,-0.975366432388931
"0",-0.045692429717049,"5","female","20","9",1.84771772254385,0.0415131040983775,-1.6585983932311
"0",0.828498027908128,"5","female","51","8",-0.956754587369968,0.184184490055483,0.670185275563297
"0",0.794126443380903,"6","couple","31","7",-0.495166671412745,0.362072073976052,0.42331845308113
"0",1.3935495580573,"3","male","29","1",-2.37882779481513,-3.32955888649121,1.56427926267889
"0",1.59264304647235,"4","couple","17","8",0.132640375016494,-1.19904192458256,1.01464790856002
"0",-1.50058483101519,"8","female","1","9",-1.35055913685035,1.62940548443697,-1.81725357131452
"0",-1.64935617260179,"4","female","0","6",0.299278687239863,-0.606915012783298,0.742605428858674
"0",-0.380147261291236,"7","couple","36","1",0.0563194230634914,0.0901524807960891,0.44168174224622
"0",-0.777653172793373,"7","couple","6","8",0.0714433448504118,-0.156152689714983,0.601319261298713
"0",-1.99116337984473,"5","male","48","5",1.51984365253712,0.2278620868778,-1.12309658157575
"0",1.00815718041494,"3","couple","45","8",0.400484339910576,0.799914007304018,-0.575808918332826
"0",0.415653240079074,"7","couple","42","4",1.67307946173067,-0.888634888356017,-0.181991846228514
"0",0.174439861973546,"5","couple","48","6",-0.267266563957419,0.0105121891093602,0.617257432834034
"0",-0.653796484206728,"5","couple","48","8",-1.66542853149442,0.0491713203154724,0.845973338427037
"0",0.879029658300809,"8","couple","21","8",-0.657295027179912,0.652566742115497,0.188864774618845
"0",-1.67149046776593,"7","female","26","5",-1.4275174870751,-1.09723947719237,1.29188961306968
"0",-1.26763678610712,"8","male","42","7",0.611004148165426,0.0526550064038488,0.172268729210181
"0",0.496963490429979,"8","male","32","9",-0.761838252217336,1.1585979186532,-0.52805285689707
"0",-0.0978878192461088,"6","male","17","9",-0.18887072341528,0.237439826104998,0.424994696299622
"0",0.992441079217632,"5","male","22","4",0.851303490851544,-1.36664250194843,0.737434317374989
"0",-0.889917033490024,"7","couple","6","9",1.32113581102624,-0.137881783091387,-0.306055909697981
"0",0.650762640874474,"7","couple","0","8",0.0731302440864266,-0.31374424612232,0.690725019805178
"0",-0.340262948341936,"7","female","48","9",1.05967270649136,0.793249382174437,-1.49433387718452
"0",0.575261548075018,"7","female","6","9",-1.06085908986794,0.935319684635167,-0.0570130188912831
"0",-0.976206805280664,"6","female","6","7",-1.50101199578151,-1.11898773636431,1.30336550868178
"0",0.436275899982851,"7","couple","13","9",1.01597960880627,-0.80844101485063,0.430073406357045
"0",0.272774144264435,"5","male","42","8",NA,NA,NA
"0",0.895608612885931,"7","male","6","9",0.0946902389566122,0.483150371198113,0.0703899881951232
"0",-1.32981202942277,"8","female","17","6",-2.38471342638769,-1.45836725818293,1.41001974508577
"0",0.811382097358315,"8","couple","48","8",-0.730559695453284,-0.157800665502793,0.837526429188662
"0",-2.31700799228928,"5","female","34","3",0.0180177322981345,0.106315438938648,0.445772062341556
"0",0.960653925717379,"5","couple","15","8",-2.39316406746065,-1.01054852685482,1.30744546338424
"0",-0.251288176014552,"6","male","36","9",-0.0812071923288745,1.44587489604795,-2.1034717832652
"0",1.14457908547162,"8","female","6","7",-0.603800427692066,0.487685147736615,0.341873419189275
"0",-0.614072788701648,"5","female","1","6",0.222056960853869,-0.278108404152587,0.610191601519105
"0",-2.98638607248401,"6","male","48","5",1.36862135550321,0.385427790603283,-1.11304829968343
"0",0.151082653339576,"7","male","21","7",-0.418640252958151,1.08860077609707,-0.546063899273639
"0",0.0549840199864799,"7","male","4","6",-0.425167544014605,1.1239261532611,-0.614962899498747
"0",0.828498027908128,"8","couple","0","9",-2.39687528260016,-0.506038795151706,1.14182218159615
"0",-0.851829410724237,"5","couple","47","6",0.626090945657831,0.477325054590624,-0.281797962226885
"0",0.687525408771668,"1","male","18","5",1.62021657957946,-2.43648673854712,0.361457755109449
"0",1.34070165860683,"4","female","0","4",0.635693804446828,0.091820337248758,0.121915062236831
"0",0.845476479619896,"7","couple","17","5",-0.656660867353688,1.47440120367159,-1.50622263984612
"0",-1.04952534148597,"8","male","51","9",-0.615149650048089,1.18361730512146,-0.645738179629387
"0",0.912058547061843,"4","male","25","7",0.652056713167471,-1.35918295106617,0.842267218661947
"0",-0.380147261291236,"5","male","6","9",-1.59890460661029,1.59845161898681,-1.54307084408002
"0",0.119532726243662,"7","male","4","9",-2.39963051135654,-3.35024166649976,1.56431155656171
"0",0.895608612885931,"4","male","33","4",-0.697650945938302,-0.864766562797001,1.12954194117305
"0",0.960653925717379,"3","female","55","3",0.272779238284091,-2.02487948359696,1.13014973988079
"0",-0.705991873735787,"7","male","17","9",-2.39883431907688,1.77973694316801,-3.30558556523206
"0",-0.0847176465872042,"8","female","36","9",-1.35123099984297,0.910257501557666,0.0362382885409707
"0",-0.0803457611122211,"7","female","17","8",-0.19990994225169,0.0198476145408936,0.588923068515759
"0",0.960653925717379,"4","male","31","9",0.145090399477364,-0.039699798792257,0.495595143984719
"0",-1.73931893554012,"7","female","6","9",-0.40893689231469,0.786108133551716,-0.0593685124699832
"0",0.456699304018673,"4","male","48","8",-2.39782164274472,-0.616138429863564,1.18338291763757
"0",0.895608612885931,"5","male","0","6",0.0913924552662972,-0.128094306534204,0.575956530723373
"0",1.56875798020706,"4","female","12","3",0.748844462494061,-1.86893534459194,0.903915281042879
"0",0.928381453451674,"7","male","53","3",-0.586349820195051,-1.61750647328594,1.29265670548912
"0",1.28649853816193,"8","female","25","5",0.142840465560636,-2.13735938833855,1.18790991934549
"0",0.794126443380903,"5","couple","55","9",-0.716345603445826,-0.627383013272484,1.04980188908051
"0",-1.45993346521392,"8","male","20","9",0.194335426037674,0.649206834810142,-0.187476761048693
"0",0.0385340858105678,"6","female","51","8",-0.0327907075321944,-0.886199957763838,0.973516606818404
"0",-0.20631188620089,"5","male","47","6",-1.24408982790097,-0.336743568659167,1.00846091344279
"0",0.25794035795989,"4","female","24","4",0.377278798192693,-0.392833941373014,0.60269542117891
"0",0.705669776604358,"4","couple","21","9",1.50558452534672,-1.44355625493022,0.26079475525167
"0",-1.14273428761714,"5","female","4","4",0.397112661183871,-1.1601343699392,0.903208640530024
"0",1.23086885726226,"7","male","0","4",-2.39721321427621,-2.73549215643612,1.55102044076387
"0",1.02375729456875,"3","female","6","4",-0.666692217269643,0.439499355613816,0.403671640284043
"0",-1.58965550452326,"5","male","48","8",0.132159426500296,-0.928237286899432,0.932517142952425
"0",-1.61658333203605,"7","couple","4","8",-0.904295030673585,0.768035550311445,0.123445602186699
"0",-1.5281266652595,"4","male","8","2",0.773682630715867,-1.48029577961058,0.810321469900073
"0",0.613349170840806,"3","female","45","1",-2.3777654782306,-1.29709445452886,1.37712456619711
"0",0.687525408771668,"7","male","15","9",0.179679008692718,1.00147437621299,-0.778030621877904
"0",0.575261548075018,"3","male","36","1",-0.683691692947595,-1.26122980199826,1.23681326637503
"0",1.56875798020706,"3","female","13","3",2.03779600210449,-2.74269922434575,-0.124259647154561
"0",0.828498027908128,"8","couple","37","6",-2.39559910794292,1.77973511826917,-3.30253160960166
"0",0.94457927887022,"5","female","18","4",-0.846119315448896,-0.275411165808873,0.920592296787494
"0",-0.777653172793373,"4","female","36","9",0.864331661347442,-0.411042030511083,0.328581954111745
"0",0.470206096771233,"7","male","34","5",-0.674455041759348,-0.536381489028329,1.0056398940361
"0",-1.40318359039632,"5","male","6","6",-2.38338944057634,0.501407936725379,0.547164594363326
"0",0.928381453451674,"8","couple","25","9",0.314871436615777,-0.376236663143872,0.62294808107569
"0",-1.09138425137815,"7","female","36","3",0.207684497886012,1.12362950134759,-1.1126614202409
"0",-1.24478460814659,"7","female","6","9",-0.0686217836360016,-0.0294431781329468,0.575100235505211
"0",-1.03575457047847,"6","female","36","8",0.0505545586418481,0.585382718869298,-0.0223759175780139
"0",0.287504558396253,"5","male","41","7",2.05007672346971,-0.234723741930794,-1.80816488751218
"0",-1.56306640081115,"8","male","0","8",-2.39535551880723,1.77973492418543,-3.30230166775818
"0",0.373794330186893,"5","female","12","5",0.255054976807715,-0.467625846716472,0.696253664129584
"0",0.470206096771233,"7","female","17","9",-0.343074130911392,0.321298929292288,0.409910420980132
"0",0.243001738373715,"5","couple","12","3",-0.614878491026504,-0.625900408939329,1.02925285910154
"0",1.10506754491966,"8","female","25","9",0.314194927001863,-1.19890614580095,0.948023859482215
"0",-0.35016369652979,"4","couple","49","7",-1.06319613563348,-0.35949465537063,0.995253568001571
"0",-2.31700799228928,"7","female","2","8",-0.605453428090008,1.31737919502911,-0.986754292980463
"0",-1.45993346521392,"5","female","0","1",0.395347515299934,0.995271927574666,-0.981456227958768
"0",-1.09138425137815,"7","male","24","9",-0.079830886232782,-0.364186336949179,0.771811528913865
"0",0.174439861973546,"5","couple","22","9",-0.501615362656872,-0.913710122143102,1.10585997938541
"0",-0.488571328246016,"7","male","53","4",-0.136824938288369,-0.489947115595538,0.850245113422835
"0",-1.17767402316879,"6","male","8","5",-0.257309675228441,0.428455468221287,0.283372307440834
"0",1.31377383109404,"4","male","12","4",1.50241306777254,-0.0851710234344891,-0.617976526168192
"0",0.86231964342649,"8","female","6","9",-0.150110997080438,0.304530958974515,0.354263359045546
"0",-0.400375223056691,"5","female","6","9",-1.59687595633972,1.18752246267245,-0.362831541600513
"0",0.699638942631445,"7","male","12","5",-0.785342911603319,-0.802174781236696,1.12469937556508
"0",0.536475030981938,"6","female","22","6",-2.39933995008489,1.37811830714616,-0.709432137400521
"0",-1.80939626609074,"5","male","49","6",-0.032371912979316,-1.37717493348027,1.11196212729218
"0",1.35403801750534,"7","couple","51","9",-1.19522568561765,0.0796782382717091,0.777767021383182
"0",0.436275899982851,"8","couple","34","9",-0.374332488815843,1.04324479853134,-0.481476246922129
"0",-0.741518859151926,"3","couple","36","5",-0.183610885404463,1.09391407813146,-0.697735880793489
"0",-1.74699156056539,"3","female","0","2",0.630872447217749,-0.483678355514458,0.518453047920497
"0",1.50783716794984,"8","couple","4","6",-0.8126175955263,0.376362513362517,0.494053364335999
"0",0.555957250678046,"8","couple","42","8",-0.133499201591295,0.18358771466777,0.446978082755211
"0",-0.504524655847662,"3","female","21","9",-0.61859500175205,-0.593395010192433,1.01731436348285
"0",-1.51087101128209,"6","couple","37","4",1.92711922822086,-1.14085867902066,-0.423636365396979
"0",0.373794330186893,"5","female","8","8",0.392605241647184,0.936298565505422,-0.839526941931461
"0",-1.94845877845351,"5","male","12","7",-1.57350321786417,-0.804920367874143,1.219221339283
"0",-0.344217684525694,"6","female","37","9",-0.320670423161264,0.319105817551192,0.404196167070036
"0",-0.48328019688847,"6","female","6","9",0.799832903118086,-0.451077287927718,0.396401393321842
"0",-1.34246958744554,"3","female","0","6",-0.856949193777458,0.733760523059479,0.152027559979118
"0",-0.441421286996289,"7","female","20","6",-0.414587373220152,0.432132344211889,0.335562282970727
"0",-0.220264450876408,"8","male","53","6",-0.0787824251908369,0.0253559218130328,0.542063839551569
"0",-1.45993346521392,"7","male","36","6",0.611897874851182,-0.360892179551934,0.461033259201773
"0",1.21672963482039,"4","couple","51","4",1.03320132743563,-1.81232880196664,0.731737025331617
"0",-1.19240443730061,"5","male","39","7",-0.423591789768626,-0.816963261803017,1.05662075747517
"0",-1.09138425137815,"8","couple","4","9",-1.29011072554372,1.06013297334498,-0.195655121949783
"0",-0.913103436429292,"6","female","6","5",1.04124451963162,0.321797933033622,-0.497093557944616
"0",-0.462247129086376,"5","female","39","2",-1.17257662120121,0.170625582194173,0.714947794822723
"0",0.456699304018673,"8","female","34","8",0.206140516603219,-0.37902528661632,0.671978569243884
"0",1.18816425587104,"3","couple","0","6",0.68616681300923,-0.0137218863695513,0.175328671550055
"0",0.687525408771668,"8","male","45","8",0.715824125049548,1.02274045294182,-1.55012556500229
"0",-1.09138425137815,"4","male","37","9",-0.797579902355157,1.17261711963861,-0.542540995056908
"0",-0.705991873735787,"7","couple","6","9",-0.211832530850965,1.0595583795751,-0.606805693462345
"0",1.47042369791617,"7","couple","39","6",-0.708846981401589,-0.852983555016789,1.12780533977624
"0",0.555957250678046,"4","couple","42","9",0.0909845191652135,-1.07693024197842,0.993940906822393
"0",1.11501488503525,"4","male","25","8",0.588695060720048,-0.184930757953685,0.364513948773046
"0",-0.504524655847662,"8","male","26","8",0.162128998179367,-0.459298940049746,0.730402159048334
"0",1.41948615184799,"5","couple","36","3",1.06407725108797,-0.248546808723924,0.05926347785783
"0",-0.301117276397318,"5","male","0","7",-1.12822515507532,1.636962959967,-2.02396827132803
"0",1.17373549081196,"7","couple","49","9",-1.29631050419318,0.0826667828796868,0.789123438005446
"0",0.828498027908128,"6","female","1","9",1.52930508869199,-0.306276958180457,-0.422836010051353
"0",-1.36159918292303,"5","female","26","3",0.516169815028293,-1.09066670989281,0.829358623700468
"0",-0.17868004340311,"7","couple","8","9",NA,NA,NA
"0",-1.26763678610712,"8","male","1","9",-0.751319030667905,1.40925133194748,-1.18611966799081
"0",1.08503132027381,"5","female","21","6",-1.31004364659405,0.316278683643597,0.629260617504124
"0",1.59264304647235,"2","male","34","2",-1.08254972408278,-0.276002114516834,0.958849140127872
"0",0.197541795457923,"6","couple","9","9",-1.53654621451201,1.72265650889456,-2.48786343854622
"0",1.44510835493778,"2","female","48","3",-2.39671847737505,-3.34734642163636,1.56431035110661
"0",-0.759508804960684,"8","couple","48","9",-2.39889514403206,0.607839693483765,0.450820655118296
"0",-0.56956996867911,"7","male","34","9",NA,NA,NA
"0",-1.04952534148597,"5","couple","12","6",-1.74733609805937,-0.0766033243461807,0.923691980562211
"0",0.845476479619896,"5","couple","12","7",-0.170100705245496,1.00536514664825,-0.526126690433253
"0",-0.928703550583104,"7","female","48","3",1.60500220650135,0.583160389082525,-3.27451720315657
"0",0.278678633784147,"7","male","36","7",0.595045806902441,-1.10088052440214,0.794931636044898
"0",-0.56956996867911,"8","female","36","9",-1.67247179203364,0.330276243683139,0.656738836604331
"0",-1.45993346521392,"5","female","29","8",-0.190690385788962,-0.735503022964298,0.967278780724457
"0",0.373794330186893,"5","female","24","9",0.902990920673066,0.134416327753088,-0.131904133126376
"0",0.516811578733428,"8","couple","0","9",-2.3981206162311,1.76679929095221,-2.74433773089802
"0",-2.17117045530083,"8","male","0","9",-1.99859753995951,-2.91519730006415,1.55235932946035
"0",-0.453892154281588,"1","male","48","7",0.895988103371357,-0.960414491359788,0.576249585292152
"0",0.971302844328094,"5","male","42","8",-0.675557620653411,-0.19141558692039,0.844117351746815
"0",0.759186707829254,"8","male","6","9",0.168573239436256,-2.54461383213913,1.21776286469764
"0",-1.7278619650879,"5","female","21","3",-1.63087323691104,0.0833229161315737,0.822453807643716
"0",-0.851829410724237,"7","male","17","9",-0.309352746187019,0.34278601805042,0.379977209600864
"0",0.575261548075018,"7","male","12","7",-0.966484834814214,0.68683762537875,0.231481059192096
"0",0.243001738373715,"7","couple","20","9",2.34553765318222,-0.587808631651888,-3.28189563842352
"0",-0.851829410724237,"5","couple","55","6",-0.108816525468339,1.24933829072755,-1.16225788009251
"0",0.536475030981938,"4","couple","22","6",-2.39963051135654,-3.35024166649976,1.56431155656171
"0",-0.441421286996289,"5","couple","34","7",-0.131820230271797,-0.88297501842765,1.00247100374003
"0",-0.416698129446522,"5","female","34","8",-1.32422555128481,-0.661547873518356,1.14912610500584
"0",0.536475030981938,"5","male","42","1",1.07362514398045,-0.529126729351072,0.239430193002462
"0",0.536475030981938,"4","male","26","2",0.224276214112602,0.143883780229618,0.322168937824677
"0",-1.90659986856133,"6","male","6","9",-1.55301814374074,1.67704688965476,-2.02973150980374
"0",1.21672963482039,"3","couple","42","5",-1.11107706770194,-0.300332194064121,0.974494540182757
"0",-1.22217684319133,"4","couple","22","9",-0.388697666917459,-0.678721917113975,0.998477206850959
"0",-0.151404750471006,"5","couple","45","5",-0.524095203342947,-0.981529960359706,1.13141924267336
"0",0.895608612885931,"6","female","13","8",1.64002341187219,-0.570726269382827,-0.354665734680422
"0",0.103579398642016,"3","male","0","8",-0.0911377642605863,-0.886757624775241,0.991678900357924
"0",0.86231964342649,"8","couple","51","9",1.30161168046477,-2.04227757382103,0.585087348499033
"0",1.56875798020706,"8","female","13","5",-0.55613592882696,0.172631068912132,0.58956623801603
"0",1.31377383109404,"5","male","4","7",2.21998443589328,-0.669933578933435,-1.66150479516741
"0",0.436275899982851,"4","female","39","9",-0.090297817940674,-2.19174966196261,1.26213408422775
"0",1.1298486713398,"7","couple","22","6",-2.39963051135654,-3.35024166649976,1.56431155656171
"0",-1.68744379536758,"3","female","17","5",-0.550668085023726,0.313668939933523,0.479825499880078
"0",-0.729610062168057,"5","female","0","9",-0.036179229528675,-1.02394620561692,1.01893252934603
"0",-1.2907387195915,"5","male","26","5",-0.627222627615009,0.00131803657042938,0.722188081576663
"0",-1.21320100858493,"4","female","48","9",0.00511640852788742,0.278803974337393,0.311981429876213
"0",0.960653925717379,"7","couple","0","5",0.202724080493395,0.603469334879156,-0.132966350902016
