"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4","topic_5","topic_6","topic_7","topic_8","topic_9","topic_10"
"1",-0.460286080366227,"4","male","48","6",-1.85277656503275,-1.0348819213651,2.32452037191303,0.735581476284398,-1.06214689203467,-1.3994852852146,0.751676588866669,0.646155087067695,-1.75354905751935,0.19236403398459
"1",-1.02756580244161,"3","male","6","6",0.243873633751144,0.643809248902389,0.485195890419638,1.29125208571313,-1.04220547145379,1.78570126329278,-1.78067412463912,0.312973811007387,-0.284223101078696,0.944343979855677
"1",-0.634911642888642,"7","male","55","8",-1.65406242898827,-0.503040973486014,0.65886520936008,0.66287574366677,-1.04767727582082,-1.3870824846672,1.48314932214744,0.842816844065183,-1.74248441169391,-1.13279458544829
"1",1.11871328365673,"5","couple","12","6",1.75586827779208,0.0979475174209308,-1.12617004308974,-0.375603597287004,-1.04198740874276,0.492778335690878,-0.953897011479451,-0.638370094684353,-0.314523927279749,0.465799620496405
"1",-0.378095779785705,"7","couple","42","6",-0.0758540079348429,-1.02040229264139,1.067549514285,1.59670897933201,0.195571426434177,0.841535756985384,0.845834905402426,0.0849217320755941,-0.10233877542623,-1.27578871403261
"1",-0.378095779785705,"7","couple","42","6",0.589537517791216,-0.522379197745263,0.429651124756749,0.231989136048602,0.343712288700804,0.00993563882470933,0.507377224829453,0.122717421514279,0.37987315077306,0.499022603253438
"1",-0.812842804977019,"6","female","0","8",1.07371465588658,-0.0889356529360991,-0.160506584946049,0.291216672441087,-0.414012207725192,-0.374001385340332,-1.33734104930491,-0.0436337209357505,-0.383594478080324,1.84200819630604
"1",-0.113233769250635,"5","male","12","9",1.13845844985675,-0.590158220960009,-0.405661583818151,-0.229486339731635,-0.547085251198633,0.340611208469487,-0.511021073248305,0.400195720816188,0.651752638884367,0.258124739537122
"1",-1.22105285502421,"8","female","48","8",1.40516275837322,-0.503976885984183,-0.617998213295234,0.0982643468699716,0.129464669123525,-0.95484908608105,-0.884558070743686,0.306601768047129,0.352833306689744,0.390120070431814
"1",0.268132780569037,"6","couple","12","6",-0.278265671749262,-0.28334590479754,1.0904226214197,-0.29674051471144,1.20025245083905,0.246088087009948,0.183469037543691,-0.0075726526950536,1.58898031252622,0.0358231287731841
"1",-1.64319911815886,"8","male","0","9",0.460076937149517,-1.02538509266727,-0.00527793481903469,-0.0707148506228242,-0.438132889634078,0.530291335017656,-1.24745678456281,-0.708481245104615,2.43617491323963,0.0359872506522933
"1",1.16295463493777,"4","couple","0","6",0.329402447356911,0.634651539213486,0.32791283991101,-1.03992909680546,0.358958983129073,0.855235943956394,-0.656669754317339,1.28465320982555,0.194891831827418,-0.927272529596975
"1",-1.69325456108664,"7","male","26","3",0.0938958985229822,3.10956383198349,0.220004266370234,-0.208728571810715,-0.0335500711927209,0.168789693412078,0.512910898956824,-0.53522180673491,-0.310188806869621,-1.21419859752194
"1",0.931874275846097,"5","couple","26","6",0.0161947540263774,-0.961273371296233,0.536941981719101,-1.17412772832545,2.08766259895061,0.0306958650901566,-0.206917601109882,0.451291616594356,1.07908747229076,0.486823329217602
"1",0.931874275846097,"5","couple","26","6",-1.84661698726566,0.112358769650057,1.84998676658197,-0.0815149405480286,1.5626721556606,-0.202314487722487,-0.265128797193295,-2.29204138383396,2.52468945732785,-1.81351869649221
"1",-1.32880660112618,"8","male","9","9",-0.186341503852031,1.32425613145189,-0.342559463960567,-0.896426769810699,-0.95051222780424,-0.164786198419115,1.43556332816224,0.325581944375389,-0.995081372374138,-0.714721654532238
"1",0.35540841667029,"7","couple","0","9",0.818207802996142,-0.305998364102944,1.69990242355887,-0.77540893894844,0.174241187609639,0.392044064218376,0.568778330885446,-0.337423660151391,-0.512913034696014,-0.0972399701933611
"1",1.44917035063586,"4","female","42","2",0.830534959682682,-0.528454158887148,0.0148021581166897,-0.435444676033725,-0.238370939597522,-0.0353874080918171,-1.09941930108774,1.22289090685426,0.590548384420538,-0.654071767422335
"1",1.02735517319776,"8","couple","6","9",-0.397322336183938,1.26959791511539,-1.11406547604696,-0.591437379108312,1.29174999059452,0.0882571342133564,1.081088245648,-1.26003087675837,1.63143321776625,-1.7934704186251
"1",-0.318482422883369,"4","male","0","8",0.767761726526922,1.01019002453158,1.22121708309406,-0.229894605804183,-0.73450135838512,0.167825319799889,-0.306932052290649,0.494771198521855,-0.0786515234382547,0.0441854484396077
"1",-2.00823188791305,"8","female","42","9",-0.359269612212812,-0.203553170794316,-0.447891652747882,1.68288209517527,-0.701321267766566,-0.664430553155897,0.849648477516949,0.303885232946905,0.56716278236015,0.412745384415394
"1",1.59686755123962,"5","male","17","9",-0.534822694314336,-1.01338129359681,0.735415445657701,3.2656625757101,0.0879806624721275,-1.37771995025604,0.348788896847374,0.525310715032511,-1.7341320136293,-0.760599998872679
"1",1.22054007196744,"8","couple","25","7",-0.605352660503641,0.447773173126613,-0.018449546190424,0.831753069911937,-0.262289227779982,-0.091058399821897,1.17930740801504,0.850319288570054,-1.38001055201717,-0.520400920866302
"1",0.184839464990817,"7","female","51","9",-0.108455254669456,0.222381401048132,1.20245061391532,0.706845351005329,0.970092174059376,0.366829469386244,0.130788418190962,0.640126424043443,0.273812836341218,-0.0118843302687657
"1",-1.09011619552003,"7","male","26","4",0.667071956220243,-0.534042968415218,0.703274339429891,-0.890756038495696,0.614316734691897,0.689289583050794,-0.342841394621002,0.98700342140822,-0.0999856701239006,-0.304422066349986
"1",0.333924635948621,"7","female","27","8",0.0646431231108247,-1.01568904353902,2.48782157412367,0.899436683672186,-1.03948002140604,2.01060156707895,-1.12915355460339,-1.10526131508427,-1.68262554803239,1.0183975872104
"1",-1.26656287194587,"5","male","49","1",-1.22337809361812,-0.910832583069105,-1.13511283839095,0.365783829508674,0.176850332001677,-1.04027781206836,1.10569778206826,-0.103901178824096,-0.697710002917916,2.01595295078519
"1",-0.439437298666629,"6","female","0","9",-0.961399870573122,2.23901183152037,0.0403086050116168,0.583384763982,2.03338638096705,-1.38629206747351,0.597810809098787,-2.28845959846395,1.56910558532759,-1.16743701320036
"1",0.616494986016256,"5","female","0","4",-0.857715356279914,0.935131384671975,0.833769524091887,2.54906485428691,1.4629797906609,2.71615629933205,-1.10603216672633,-1.62348098056781,-0.982934636862273,0.0334416784057666
"1",0.10616370377316,"7","couple","36","9",-0.728079214939622,-1.02664884594608,-1.13457952180718,2.15908765708156,0.864506223344447,-0.974479171620684,0.657249697729027,0.692482562025608,0.0836020844019426,0.175810421257033
"1",1.19194322832938,"7","couple","12","5",0.34860278314863,-0.0733131873416956,-0.362089112629991,-0.685286789728348,0.579767709600866,0.552002817551483,-1.14576141176491,1.39892908415929,0.515002601580418,-0.325685163038116
"1",1.14831004898102,"4","female","0","3",-0.419071567001853,0.568765295884326,-1.12440203152057,-1.33628007668199,2.24571989841784,0.472600833534558,-1.39185902503193,0.858115840794481,-0.275519930968351,1.61235086471613
"1",0.45967256978367,"7","couple","4","9",0.109928177223669,1.29738170630725,-0.0496011620742013,-1.14708981447112,-0.742883544591731,1.30628590732766,0.179202047109736,0.622933480427968,0.665528131003218,-0.723028041529763
"1",0.45967256978367,"7","couple","4","9",0.40900676569668,1.04408974555824,0.473289789242227,-0.041670341069556,-1.04100328269668,0.857739061255834,0.15734587099394,-0.580234599019619,1.10001253386746,0.582706076455697
"1",-0.911639004729058,"7","male","36","9",-1.42161364969173,-1.02777605580898,-0.572513964329935,-0.458697231578562,1.14770695109458,-0.793116043898352,1.9678943701627,-0.680245758928878,0.15692771248551,-1.51042392821523
"1",0.275544816956569,"7","male","36","9",0.195034511556636,-0.552755843525116,0.564492736052798,0.264102516019572,-0.293811124703765,0.0074313142884929,-0.804191697393848,0.522188506554098,1.57084507848811,0.57276488540651
"1",0.290291456600261,"8","couple","22","9",1.22250880012707,-0.961450992121274,0.447993077918468,1.20628865845547,-0.676735560249013,-0.795346623368159,-0.372948858291552,0.352551317470046,-0.19099552241311,0.0327315023176526
"1",0.899065336083889,"8","couple","21","9",1.00235454185423,0.330428923641055,1.40905496655646,0.107606104838553,0.509858912477436,0.619296079090247,-0.439613691401127,0.0201170866639945,0.344243255181061,-0.834515462060541
"1",1.01173787555982,"8","couple","12","9",-0.402943627868373,-0.4329788121255,0.377932638891716,0.456165645327785,0.28464209787082,0.758026238547465,-0.368060851146308,1.29454586601505,0.35121130518052,0.229212245265384
"1",1.01173787555982,"8","couple","12","8",-0.309479298054633,1.23132265310632,-0.276491556183054,-0.630921112391737,-0.336447493799748,-0.740682793177967,-0.158223117203772,0.615914090907417,1.78886208248165,0.0129724128598911
"1",-0.393265265714182,"6","couple","26","9",-0.377001887382861,-0.47023447288926,0.625864841613623,-0.590623133243845,1.91124607343146,-1.12960071382965,0.413166547485904,0.616446542078279,0.77138032383118,0.374092279104183
"1",-0.794361165883438,"8","male","0","9",-0.134655876666068,0.118264570303419,0.853427896521985,-0.714463883593238,-0.209012343269033,0.524023009126918,0.425326662908377,1.04279489097485,-0.0320138936132169,-0.0986543512068197
"1",0.653949666887369,"6","female","42","3",0.522229731932601,1.31209696062178,0.548727588629997,0.107848752069259,0.456944169688539,1.02429569149106,-0.846853798201239,0.0477159715071251,0.439902437032195,0.788339678720431
"1",-0.680916372664723,"5","female","15","9",0.689270959729538,0.741226912723792,-1.12799590836264,0.315114824069085,-0.564138330678805,-0.170115419192646,0.996900262437845,0.382090397310946,-0.618604781197836,-1.35371874253757
"1",0.974842944520077,"4","female","1","6",0.780082346438794,-0.200596753520196,-1.04274101709506,-0.491131180811135,0.615987458248151,0.654505712710331,0.611446270713205,0.341441682277016,0.0759800383597666,-0.359978002389907
"1",0.726927044366879,"8","couple","53","9",1.97526606979041,-0.887663733837085,-1.13317736270164,0.649197156602955,-0.832476414327387,0.297104209223278,-0.894318809756364,-1.11145795444433,-0.504947115414585,-0.509084980745049
"1",0.376676276344357,"5","female","36","9",-1.85124946178304,-1.03274844151751,-1.14038422167102,-0.506580299080635,-0.999074015049898,0.251937859140796,1.92012259388233,-0.100013332213225,-0.128399312564207,-0.962615770837983
"1",-0.0692377099862401,"5","female","6","5",1.92522884511291,-1.03259829213528,0.483500111298073,-0.43527546726805,0.173476504769585,-0.490263502495258,-1.05723877050962,-0.424680196713731,-0.190100807124354,-1.81950157318848
"1",0.290291456600261,"4","couple","0","6",-0.0393521510701628,0.0207347949680436,0.318833862372156,-0.835680301883246,-1.03515023106654,-1.06551267619254,-1.0461133846679,1.89685370900685,-0.795306061727808,0.100073486680188
"1",-1.99706492677377,"4","male","55","6",0.285351083457438,1.03783430568043,-0.213249173032163,-0.134029325897345,-0.929185972504249,-0.392695313669854,0.0052975722159699,1.24020144536528,0.415724385966261,-1.10542404579518
"1",-1.31307318868533,"7","male","6","9",0.570522085387359,1.66056540979701,0.339333967109908,1.07412124683592,0.0206672058250393,-0.10597738769116,-0.316770905499633,0.384184557996367,0.444694291941153,-0.460188435997997
"1",-0.0432725471066714,"7","couple","36","9",-0.055110800823563,0.647053592781744,-1.13420276406427,-0.160645896037874,-0.759659992287929,1.25322557457706,-1.31415077282414,0.705030311701923,1.68842762849802,-0.141528965654763
"1",0.964182296153918,"4","couple","22","9",0.832430243238976,0.581990652301532,0.0707539094381774,-0.297187095548929,0.289230335684486,0.565899766150378,0.131939469021242,0.255069440709988,0.568569969557171,-0.283370545594331
"1",-1.14731249422107,"7","couple","49","9",-1.08728334859946,0.846647082929154,0.637116243159818,-0.760804280630214,0.0698231073680797,0.974796050500222,-0.410577951906054,1.79945489149414,-1.25023159511134,-1.75468027778994
"1",0.882468119824515,"6","couple","8","6",1.0545506871503,-0.68763280963927,0.533763589253118,-0.118380087409734,-0.992632474720421,1.60204201821064,-0.0916573113166182,-0.929362828511448,0.145014560040209,0.694450104910662
"1",0.882468119824515,"6","couple","8","6",1.32466336146842,-0.0969046943027806,-0.351579738726118,-0.0750558824404817,0.328711275537326,-0.515098103087573,0.195653558082117,0.0919199727532152,0.184966815702177,-0.460122336260173
"1",-0.617914489457603,"7","couple","6","6",0.338382501241418,-0.462734606758368,-1.12974646286827,0.363483379316,0.258185181406522,1.59345933362734,0.953118772879265,-1.13041904578644,0.663763083828773,-0.0664862686905201
"1",0.899065336083889,"4","female","13","3",0.415873238279111,0.0797789104644338,0.0729806299788469,-0.491017943591934,-0.669013323234626,2.58167469482491,-0.857204992175276,0.562369364443625,-0.869325935983176,0.168961337412814
"1",0.53953616949739,"8","male","17","9",0.65823587240597,-0.42496025643657,0.444416861040096,-0.448783117826786,-0.206704501563687,-0.215618593336474,1.23445761423106,-0.926318142793298,0.563298763711996,-0.405154067377868
"1",-0.652046426590301,"8","couple","42","9",0.162700607088956,-0.597377341228802,0.565807361113916,-0.509414729402506,0.614120018826636,-0.30818562860872,0.00261039208571447,0.924092402291306,1.07064733245686,-0.286501233399653
"1",0.814746045274087,"7","couple","18","9",-0.150972677870191,-0.428532447929386,2.04775226479147,-0.143485934081313,-0.676147010761409,-0.167864297550324,0.945717269720575,-0.41559207574729,-0.0489194943288854,0.483414334441011
"1",0.814746045274087,"7","couple","18","9",-0.38929183920332,0.0658552583688426,1.47010210835253,0.452135155698855,0.142416468403683,0.251430651524267,0.389245980692095,0.27579589348353,0.543721416771915,0.641207540366449
"1",1.08869669207868,"8","couple","18","9",-0.0779693184762604,0.190957811634061,-0.0642732535108795,-0.176694110734343,-0.0578430529922892,0.400971318066589,0.685900665970334,0.834947802635138,0.51066827647779,-0.386377311547726
"1",1.08869669207868,"8","couple","18","8",0.907843136168505,0.333288216552225,-0.391671851610592,0.438501267074116,-1.03571293423453,-0.605395434166407,-0.00184353139931879,-0.592499290177765,1.76975789555204,-0.515993819696139
"1",-0.776039542989046,"7","couple","34","8",0.687883780865854,0.265233094079665,1.59085371235391,-0.0482310232422344,0.432625821639965,0.249870848475521,-0.611221468300431,0.527833437201761,0.305265908879186,-0.292789754373868
"1",-0.776039542989046,"7","couple","34","8",-0.0165059111134783,0.72085658060267,1.21430148707431,-0.154964990093624,0.221696103029551,0.895586510569335,0.00226088058537209,0.709875707961798,0.198802757598189,0.00109151177059362
"1",0.578365409835588,"7","male","51","9",1.11063441014225,0.286245524220633,0.0798234321396965,-0.561047881996008,-0.159843254563126,0.430426753865148,-1.01728427502611,0.181299639153339,0.405510553110557,0.894800967199279
"1",-0.53491819601829,"8","female","55","9",0.270313351493618,-0.898085930365212,-0.164977722987092,-0.421552760631345,0.0779606056825107,0.137711685062244,-1.13204979035835,1.4531942209693,0.00735579572724265,0.695848521322753
"1",0.831880828975746,"7","couple","55","8",-0.000655009728219554,-0.300385239586793,1.07599097414558,-0.280201639093738,0.293773199820458,0.0134796509154142,-1.13924339346747,-0.535404961274612,2.33928424994464,0.385530411996874
"1",-0.680916372664723,"7","female","45","8",-1.40051733756793,-0.797484122679743,-1.11821929031518,0.997850856002441,-1.00893602134399,1.230041192544,1.17901172339452,-0.0079580632951261,0.792153182802372,-0.0921546482804798
"1",-0.439437298666629,"3","male","48","5",-0.567766475429773,1.94149042205111,-1.11820383349321,-0.421845140822072,0.270926427159277,-0.497607768544177,1.52863793465938,-0.914146213234753,0.0554185949300291,-0.146466633706155
"1",-0.439437298666629,"3","male","48","5",1.50579703239792,-0.261291218568366,-0.583323750630527,-0.324770803181872,-0.307380334350619,-0.160134872440688,0.36791189791493,-0.38427723269193,-0.371214009429833,-0.0200206538240536
