"OCCULIST","HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","HISPANIC","WHYNOWRK","MEMBRACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","HISP_NIC","WHYN_WRK","OCCU_IST","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","CU_CODE1","EDUCA","EDUCA_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_","HORIGIN","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ANFEDTXM","ANFE_TXM","ANGVXM","ANGVXM_","ANPVTXM","ANPVTXM_","ANRRXM","ANRRXM_","ANSTATXM","ANST_TXM","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SS_RRXM","SS_RRXM_","SS_RRX1","SS_RRX2","SS_RRX3","SS_RRX4","SS_RRX5","SS_RRXI","SUPPXM","SUPPXM_","SUPPX1","SUPPX2","SUPPX3","SUPPX4","SUPPX5","SUPPXI","WAGEXM","WAGEXM_","WAGEX1","WAGEX2","WAGEX3","WAGEX4","WAGEX5","WAGEXI","SS_RRB","SS_RRB_","SS_RRBX","SS_RRBX_","SUPPB","SUPPB_","SUPPBX","SUPPBX_","WAGEB","WAGEB_","WAGEBX","WAGEBX_","ASIAN","ASIAN_","OCCUEARN","PAYSTUB","PAYSTUB_","SEMPFRM","SEMPFRM_","SEMPFRMX","SEMP_RMX","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SEMPFRMM","SEMP_RMM","SOCSRRET","SOCS_RET","WKSTATUS"
"11",45,49,"3","1",,,"1","1","D","D","D","A","A","D",1485341,35,"D",.,"A",.,"B",.,"A",.,"A",.,"A","1","6","D",.,"A",950,"D",.,"C",.,"A",2066,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",35000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",.,"A",.,"A",2066,"D",2066,2066,2066,2066,2066,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,35000,"D",35000,35000,35000,35000,35000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","111","2","D","1","D",-4000,"D",,"A",.,"A",-4000,-4000,-4000,-4000,-4000,100,-4000,"D","2","D","1"
"03",50,44,"1","1",,,"1","2","D","D","D","A","A","D",1485341,33,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","7","D",.,"A",5600,"D",.,"A",.,"A",9369,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",250779,"T",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,199461.9,"T",199462,199462,199462,199462,199462,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5",,,"1","1","A","A","A","A","A","A",1485341,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"1","1","A","A","A","A","A","A",1485341,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"11",45,49,"3","1",,,"1","1","D","D","D","A","A","D",1485342,35,"D",.,"A",.,"B",.,"A",.,"A",.,"A","1","6","D",.,"A",950,"D",.,"C",.,"A",2066,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",35000,"D",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",.,"A",.,"A",.,"A",2066,"D",2066,2066,2066,2066,2066,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,35000,"D",35000,35000,35000,35000,35000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","111","2","D","1","D",-4000,"D",,"A",.,"A",-4000,-4000,-4000,-4000,-4000,100,-4000,"D","2","D","1"
"03",50,44,"1","1",,,"1","2","D","D","D","A","A","D",1485342,33,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","7","D",.,"A",5600,"D",.,"A",.,"A",9369,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",250779,"T",.,"A",0,"D","2","D","3","D",,"A","6","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,199461.9,"T",199462,199462,199462,199462,199462,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5",,,"1","1","A","A","A","A","A","A",1485342,1,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",4,"D",10,"D",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,.,,"5",,,"1","1","A","A","A","A","A","A",1485342,7,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
,.,0,,"2",,"1","1","2","A","D","A","A","D","A",1485361,88,"T",.,"A",.,"A",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",1000,"D",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","1","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,16684.8,"D",17404,15060,18200,15659,17101,301,.,"A",.,.,.,.,.,100,,"A",.,"A","08","D",17240,"D",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,0,,"2",,"1","1","2","A","D","A","A","D","A",1485362,88,"T",.,"A",.,"A",.,"A",.,"A",.,"A","1","4","D",.,"A",.,"A",.,"A",1000,"D",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"C","1","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,16891.6,"D",16733,16989,16392,16619,17725,301,.,"A",.,.,.,.,.,100,,"A",.,"A","08","D",17240,"D",,"A",.,"A",,"A","930",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,0,,"1",,"2","1","2","A","D","A","A","D","A",1485391,44,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"03",45,52,"1","1",,,"1","1","D","D","D","A","A","D",1485391,48,"D",.,"A",.,"A",.,"B",.,"A",.,"A","2","7","D",.,"A",.,"C",.,"A",.,"C",7650,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,102232.6,"D",99228,91338,111834,114070,94693,301,,"A",.,"A",,"A",.,"A","10","D",100000,"D",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","1","2","A","D","A","A","D","A",1485391,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
,.,0,,"1",,"2","1","2","A","D","A","A","D","A",1485392,44,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","910",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"03",45,52,"1","1",,,"1","1","D","D","D","A","A","D",1485392,48,"D",.,"A",.,"A",.,"B",.,"A",.,"A","2","7","D",.,"A",.,"C",.,"A",.,"C",7650,"D",2,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,101816.8,"D",99339,100417,119785,96744,92799,301,,"A",.,"A",,"A",.,"A","10","D",100000,"D",,"A","103","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,0,,"5",,"3","1","2","A","D","A","A","D","A",1485392,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","920",,"A","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D",
"03",48,52,"5","5",,,"1","1","D","D","D","A","A","D",1485421,32,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",2200,"D",.,"A",.,"A",4208,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10511.5,"T",10512,10512,10512,10512,10512,5672.2,"D",4616,3171,2182,4916,13476,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,57858.2,"D",67271,50989,51118,67619,52294,301,,"A",.,"A",,"A",.,"A","08","D",55000,"D",,"A","203","2","D","1","D",.,"B",,"B",.,"B",30167,20727,14260,32132,88081,201,37073,"D","2","D","2"
"03",48,52,"5","5",,,"1","1","D","D","D","A","A","D",1485422,32,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","7","D",.,"A",2200,"D",.,"A",.,"A",4208,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",10511.5,"T",10512,10512,10512,10512,10512,4943,"D",1312,2431,12010,4340,4622,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,61141.2,"D",53613,68962,63360,52795,66976,301,,"A",.,"A",,"A",.,"A","08","D",55000,"D",,"A","203","2","D","1","D",.,"B",,"B",.,"B",8576,15888,78495,28368,30211,201,32308,"D","2","D","2"
"10",40,52,"1","1",,,"1","1","D","D","D","A","A","D",1485441,49,"D",.,"T",.,"A",28771,"T",.,"A",12803,"T","1","7","D",.,"T",.,"T",.,"A",.,"A",13537,"T",1,985,"D",.,"A",.,"A",.,"A",0,"D",.,"A",384,"D",.,"A","2","D",250779,"T",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"T",.,"A",29166,"T",.,"A",12803,"T",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,199461.9,"T",199462,199462,199462,199462,199462,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",2,52,"1","1",,,"1","2","D","D","D","A","A","D",1485441,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","4","D",.,"A",420,"D",.,"A",.,"A",92,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",1200,"D",.,"A",0,"D","2","D","3","D",,"A","4","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,1200,"D",1200,1200,1200,1200,1200,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","104","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"10",40,50,"1","5",,,"1","1","D","D","D","A","A","D",1485441,20,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",1200,"D",.,"A",.,"A",2295,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,30000,"D",30000,30000,30000,30000,30000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"05",25,52,"1","5",,,"1","2","D","D","D","A","A","D",1485441,17,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",93,"D",.,"A",.,"A",367,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",4800,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,4800,"D",4800,4800,4800,4800,4800,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","105","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5",,,"1","1","A","A","A","A","A","A",1485441,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"10",40,52,"1","1",,,"1","1","D","D","D","A","A","D",1485442,49,"D",.,"T",.,"A",28771,"T",.,"A",12803,"T","1","7","D",.,"T",.,"T",.,"A",.,"A",13537,"T",1,985,"D",.,"A",.,"A",.,"A",0,"D",.,"A",384,"D",.,"A","2","D",250779,"T",.,"A",0,"D","2","D","3","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"T",.,"A",29166,"T",.,"A",12803,"T",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,199461.9,"T",199462,199462,199462,199462,199462,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"04",2,52,"1","1",,,"1","2","D","D","D","A","A","D",1485442,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","4","D",.,"A",420,"D",.,"A",.,"A",92,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",1200,"D",.,"A",0,"D","2","D","3","D",,"A","4","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,1200,"D",1200,1200,1200,1200,1200,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","104","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"10",40,50,"1","5",,,"1","1","D","D","D","A","A","D",1485442,20,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",1200,"D",.,"A",.,"A",2295,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","1","D",,"A","2","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,30000,"D",30000,30000,30000,30000,30000,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","110","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"05",25,52,"1","5",,,"1","2","D","D","D","A","A","D",1485442,17,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3","4","D",.,"A",93,"D",.,"A",.,"A",367,"D",4,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",4800,"D",.,"A",0,"D","2","D","3","D",,"A","1","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,4800,"D",4800,4800,4800,4800,4800,100,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A","105","1","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
,.,.,,"5",,,"1","1","A","A","A","A","A","A",1485442,12,"D",.,"A",.,"A",.,"A",.,"A",.,"A","3",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,.,"A",.,.,.,.,.,.,,"A",.,"A",,"A",.,"A",,"A",.,"A",,"A",,,"A",,"A",.,"A",,"A",.,"A",.,.,.,.,.,.,.,"A",,"A",
"02",42,48,"3","1",,,"1","1","D","D","D","A","A","D",1485451,60,"D",.,"A",.,"A",.,"B",.,"A",.,"A","1","7","D",.,"A",.,"C",.,"A",.,"C",0,"D",1,5327,"T",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,59466.4,"D",74913,46179,41317,58688,76235,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
"02",42,48,"3","1",,,"1","2","D","D","D","A","A","D",1485451,40,"D",.,"A",.,"A",.,"B",.,"A",.,"A","2","7","D",.,"A",.,"C",.,"A",.,"C",0,"D",2,1300,"D",.,"A",.,"A",.,"A",0,"D",.,"A",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","3","D","2","1","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"B",.,"A",.,"A",0,"D",0,0,0,0,0,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,54047,"D",30037,54007,90359,23606,72226,201,,"A",.,"A",,"A",.,"A",,"C",.,"B",,"A","102","2","D","2","D",.,"A",,"A",.,"A",.,.,.,.,.,100,.,"A","2","D","1"
