"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2"
"0",-2.03191034611041,"6","male","8","9",0.665842061056476,-1.52960679555672
"0",1.08843305638128,"5","couple","17","9",0.737529143208021,-2.48043689137588
"0",-0.288289989925599,"4","couple","45","4",0.194303814850136,0.111541857747535
"0",0.831853425902476,"6","female","4","4",0.00248099088810559,0.456697937354125
"0",-0.70291365367028,"7","male","49","4",0.300402518895116,-0.121525668409978
"0",1.04263658644092,"8","couple","39","8",0.542475621751508,-0.865481205939884
"0",-0.685368426879931,"7","female","27","9",0.302600967065331,-0.126774723456724
"0",0.459987543278302,"6","female","0","8",-5.6348171735174,2.72693475658063
"0",1.39700702242084,"5","female","37","4",0.159577448997581,0.180380003701658
"0",-1.38280179457026,"7","male","48","6",-1.0969414602381,1.58956570721869
"0",0.290762235676222,"3","male","0","7",-3.36156168319832,2.47005596991228
"0",-0.042494938464347,"7","male","49","8",0.740691845591524,-2.74541199116008
"0",-1.90373851667919,"8","female","34","8",0.490249890311964,-0.666968737482278
"0",0.500259002688787,"7","male","45","9",0.210582044677497,0.0781207928598859
"0",-0.848777533579857,"6","male","29","3",0.740691705002047,-2.74482927278233
"0",1.118422037133,"7","male","22","6",0.0896307640951077,0.309905485820589
"0",-1.00545569637552,"4","male","34","6",0.591020185145318,-1.0830848383799
"0",0.865681150685766,"4","female","0","1",0.0235235871049709,0.422585820672143
"0",0.865681150685766,"5","female","42","3",-0.896289990921593,1.4446549727834
"0",-0.774587897049252,"7","couple","36","9",-2.72730592078635,2.31657802198238
"0",-1.08837564549577,"5","male","23","4",0.575085638407714,-1.00728575157957
"0",0.854465274542788,"4","female","49","9",-0.492166735501461,1.08654987021981
"0",0.76252958598354,"8","male","6","9",0.230406130440456,0.0363568580287331
"0",0.500259002688787,"5","male","12","6",-3.76831351002629,2.54501198379104
"0",-1.13108796070312,"7","female","34","7",-0.775867637158923,1.34825214288309
"0",1.118422037133,"4","female","0","5",0.40846330944965,-0.405524179110519
"0",-1.08837564549577,"4","male","12","8",-6.64745740976576,2.74877932195431
"0",1.08843305638128,"7","male","42","6",-0.115723139445509,0.634673618828402
"0",1.57224709281247,"3","female","0","4",0.740686373686581,-2.7363535150006
"0",1.0580125647199,"4","female","22","3",-6.70228515905016,2.74883932371566
"0",1.59613647348426,"6","female","0","5",0.612852140364439,-1.19560288748258
"0",0.865681150685766,"5","female","0","3",0.236173729476338,0.0239776827886407
"0",-0.00417024502433718,"3","female","6","6",-2.86027363141627,2.35297667054389
"0",-0.240563636058848,"4","male","6","3",0.620335186645793,-1.23688045967368
"0",1.0580125647199,"6","male","0","4",-0.0750840598469002,0.575929558361413
"0",0.635458609321033,"5","couple","36","6",0.422350540733236,-0.446548970564072
"0",-0.70291365367028,"7","female","6","9",0.286055107097054,-0.0877308744333133
"0",-0.356970339444025,"6","female","48","9",0.538901959651497,-0.850877658419788
"0",1.0580125647199,"4","female","22","3",0.675422192723881,-1.60399709432674
"0",1.02714796262846,"4","couple","0","7",-6.68701473809223,2.74883306710952
"0",-2.12188935919954,"4","male","0","4",-1.06980962014406,1.57101588433479
"0",-1.26466001706673,"7","couple","0","8",0.0767390642733537,0.332573558369811
"0",-1.93506038873987,"7","female","39","9",0.455546533442267,-0.549856372247859
"0",0.290762235676222,"4","couple","34","4",0.281798197250987,-0.0778541651771044
"0",-0.599762088968055,"7","female","36","7",0.332094888712745,-0.199113484552601
"0",-0.606484472038928,"5","male","27","8",0.567742247293754,-0.973899143047121
"0",-1.33475000582339,"6","couple","12","9",0.469008283019256,-0.594083994539448
"0",1.57224709281247,"2","male","0","3",0.514024697456261,-0.753595356457932
"0",-1.58139129219069,"4","female","41","6",0.405058205348764,-0.395646920763061
"0",-0.5336883460682,"8","female","55","9",0.376779918971448,-0.31620329607673
"0",-1.26466001706673,"3","male","21","6",0.361509917487504,-0.275096349547115
"0",-0.407430674933918,"7","couple","6","9",0.447201454211054,-0.523144753045386
"0",-2.03191034611041,"7","couple","55","9",0.169165395500758,0.161695736867448
"0",-0.347021202520821,"4","female","39","1",-6.66991942997008,2.74881650648148
"0",0.154315688462531,"4","male","17","4",0.481310127655615,-0.635809296688709
"0",0.200783222587091,"8","female","48","8",0.705332104372481,-1.88859591631549
"0",-1.15277212714578,"4","male","48","6",0.59842206892855,-1.12001828743608
"0",0.78007481277389,"4","couple","0","6",0.0711252195442209,0.342335675010705
"0",-1.21919186263204,"8","couple","8","9",NA,NA
"0",0.865681150685766,"7","couple","6","9",0.51996313643627,-0.776158814410931
"0",0.578571203465969,"4","male","42","9",-0.424713217797333,1.01575480249158
"0",0.290762235676222,"7","male","6","8",-0.571623322298454,1.16536647651267
"0",0.865681150685766,"6","male","48","8",-0.152043117266728,0.685210258755589
"0",0.89897613319723,"4","couple","9","5",0.516395692993921,-0.762557113394692
"0",-1.26466001706673,"5","female","15","9",-6.6993460034261,2.74883874374569
"0",0.93175489358562,"4","couple","42","7",0.196870904185457,0.106321918662525
"0",-0.616608295188453,"7","couple","39","9",0.279396254896915,-0.072310910022045
"0",1.02714796262846,"5","female","51","7",0.449365510336384,-0.530021583852611
"0",-1.90373851667919,"4","female","0","7",-0.432221937431504,1.02382288359206
"0",0.635458609321033,"4","couple","20","9",-2.73730105436013,2.31939991634894
"0",0.200783222587091,"5","male","48","9",-0.582029588856002,1.17534606984619
"0",0.360086075595157,"4","female","34","9",0.239020235645389,0.0178290946419729
"0",-1.38280179457026,"5","male","53","9",0.30396634474641,-0.13004437888751
"0",0.89897613319723,"5","female","6","9",-0.286816399180286,0.85839997023527
"0",-0.540203567540304,"4","female","15","8",0.576491060571624,-1.01378162947297
"0",0.418934065107447,"4","couple","34","9",-0.120978990846727,0.642098276959804
"0",1.0580125647199,"4","female","25","6",0.319046230841183,-0.166659091464509
"0",-0.22177073281178,"8","female","51","8",-0.212374931028936,0.76538146824755
"0",-1.08837564549577,"4","male","0","4",0.66347822254299,-1.51212069968623
"0",-1.64644835428492,"7","female","6","9",0.408508492362862,-0.405655713416688
"0",-0.774587897049252,"4","couple","55","1",-3.83946554796934,2.55652113770446
"0",0.616665706073964,"4","male","51","1",-0.71182392784004,1.29370736034204
"0",-2.94266628633666,"4","male","2","5",0.186908509337449,0.126475997198385
"0",-1.08837564549577,"7","couple","1","2",0.419431662666004,-0.437825065796762
"0",-1.35863938649517,"4","female","22","6",-0.947464391581476,1.48337648227226
"0",0.726996183258155,"7","female","6","4",-1.57826098674063,1.87383324240225
"0",0.246251377021779,"4","female","36","5",0.301331105584359,-0.123740446544685
"0",-0.774587897049252,"4","male","37","9",-0.516264029255874,1.11095567416334
"0",-1.72496832742673,"4","male","42","5",0.146978679786361,0.204573828096872
"0",-1.00545569637552,"7","female","22","8",0.29831144259777,-0.116550656206486
"0",-0.685368426879931,"7","couple","0","9",-6.70275286969434,2.74883938860166
"0",0.0251648417901245,"5","female","0","7",0.168103511901722,0.163776861277687
"0",-1.52519694901829,"4","female","26","8",-0.00783124782276971,0.473127082585788
"0",1.22015515985344,"3","couple","42","5",0.509133334127213,-0.735299825648638
"0",-1.66858664761033,"7","couple","24","5",0.276920212450475,-0.0666187955268579
"0",-1.26466001706673,"6","couple","12","1",0.510549091986837,-0.740568961093023
"0",1.37074348350455,"4","couple","6","6",0.429043088099408,-0.466761531171511
"0",0.995826090567767,"4","female","9","5",0.502848295806646,-0.71216102273391
"0",-1.37794717086535,"6","female","0","9",0.435424878396117,-0.48631508818442
"0",0.89897613319723,"4","female","0","7",-0.63312700925345,1.22326060325154
"0",-1.87287391458774,"5","couple","32","8",0.406872842519423,-0.400901974855025
"0",-0.377010183272539,"7","couple","48","8",0.292755405962519,-0.103414730479178
"0",-1.00545569637552,"4","female","0","2",-0.34790278724619,0.930342618180494
"0",-1.21919186263204,"8","couple","6","5",-5.76338266221043,2.73209622472656
"0",0.995826090567767,"7","female","6","3",0.353523528557629,-0.254062365008264
"0",-1.5867369023573,"3","couple","6","4",0.148566923829759,0.201545844816355
"0",0.552788107159307,"6","female","22","9",0.556471742976625,-0.924365895937278
"0",-0.305738680669058,"6","male","36","4",0.740686875261712,-2.73687058038735
"0",0.964033195291461,"5","female","24","1",0.520590388737877,-0.778565193778427
"0",-0.148226354242708,"4","female","22","7",0.667801865122183,-1.544351230609
"0",-0.501410044362359,"3","male","12","1",-0.96215005996376,1.49425603928594
"0",0.93175489358562,"4","female","34","5",0.0393674277707829,0.396362896627348
"0",-0.33711866594135,"7","female","48","9",0.31256027122766,-0.150796440671463
"0",-1.66858664761033,"5","female","12","5",0.159234486271613,0.181043937527919
"0",-1.43197116637187,"7","couple","17","8",0.38775261991544,-0.346498444137401
"0",-0.925665559365796,"4","couple","6","4",0.360540030209141,-0.272525250705564
"0",0.391115404609788,"6","male","31","8",-0.870026851859484,1.42427906125529
"0",0.122760062441236,"8","male","20","9",-0.387121423298742,0.974622578623216
"0",-1.13108796070312,"6","couple","45","8",0.0294504182507264,0.412831626329916
"0",-1.1746810039776,"6","female","39","9",-0.768876239676168,1.34241327649968
"0",-0.70291365367028,"7","couple","16","9",-0.0555083995899886,0.54675330272441
"0",1.04263658644092,"4","couple","6","8",-0.209483271890344,0.761640806009949
"0",0.486920234817534,"4","male","39","9",0.589026248383633,-1.07333121928972
"0",-0.70291365367028,"8","female","42","9",0.352491779602283,-0.251367577922439
"0",-0.278658138666843,"7","male","25","9",0.105142067570536,0.282156482010958
"0",0.672550572894409,"4","couple","0","8",0.0869409572480864,0.314664240444455
"0",0.831853425902476,"4","female","37","4",-3.91536744766334,2.56831069612351
"0",-1.45699143110087,"3","male","49","5",0.144076924560733,0.210089867350303
"0",0.947955644849228,"4","couple","0","6",0.373439590796923,-0.307108505138548
"0",1.41001744929212,"4","couple","21","5",0.734148370424009,-2.36604867434321
"0",-0.674910758263825,"5","female","48","4",0.306752819371416,-0.136740246518032
"0",0.635458609321033,"7","male","36","7",0.483331688384041,-0.642791993087887
"0",0.268623942350813,"3","couple","6","2",0.057290600523226,0.366117992669854
"0",-0.848777533579857,"7","female","55","6",-0.0285619571139937,0.505601955472527
"0",1.19158462108351,"7","couple","6","6",-0.336963072726688,0.917731401450488
"0",1.26229983169732,"7","female","39","5",0.696891564772733,-1.7976475464143
"0",-1.35863938649517,"7","female","29","9",0.046782359802119,0.383926420519717
"0",-0.240563636058848,"5","female","42","9",-1.18201608339042,1.64578802430391
"0",-0.137412071356623,"8","male","48","9",0.411674005762583,-0.414902040737375
"0",0.616665706073964,"5","male","42","9",-4.24122546684975,2.61353916873935
"0",-2.50367769641773,"3","male","6","3",-1.14717048342602,1.62310818373875
"0",-0.480161747974763,"8","female","24","9",-0.162163209642955,0.698978402057418
"0",-0.633589813751345,"7","female","6","8",0.465282604240767,-0.58169824988338
"0",-0.0528332851998718,"7","female","49","9",0.23793016677048,0.020186767275229
"0",-1.51827652485369,"4","female","51","9",0.41001618717312,-0.410051973097429
"0",-0.175506573964617,"7","male","0","8",-1.49323903365063,1.82912168722828
"0",-3.32812827816215,"5","male","22","2",-0.837416184467829,1.39848537266333
"0",-0.042494938464347,"8","female","0","9",0.520563600620096,-0.778462332763844
"0",0.93175489358562,"8","couple","4","2",0.511158042606554,-0.742841895045108
"0",-1.1746810039776,"5","female","49","8",0.29820980851749,-0.116309289134643
"0",-1.02178155120403,"5","female","55","9",0.323350676071604,-0.177284027113761
"0",0.0581996966242938,"8","male","55","9",0.632631280057693,-1.30825444626384
"0",0.865681150685766,"8","female","6","9",0.398745737740877,-0.377518913663145
"0",-0.0771545293589223,"7","male","29","9",0.0161812506545423,0.434579608955198
"0",-0.0083943976674445,"4","male","1","5",0.43277394162051,-0.478159016787127
"0",0.578571203465969,"7","male","18","9",-0.929966159114006,1.47027941349627
"0",0.520110676191462,"8","couple","0","9",0.714623267928737,-2.00411684447062
"0",-0.377010183272539,"6","male","36","5",0.345733637640684,-0.233841244117982
"0",1.118422037133,"5","female","0","4",0.0990005995841859,0.293206405710746
"0",1.57224709281247,"4","couple","51","6",-0.447502239052438,1.04009362761823
"0",-0.33218473676028,"4","couple","0","9",0.329845781424337,-0.193466847489901
"0",-0.965184236965034,"5","male","6","9",0.287128921861087,-0.090232994247374
"0",1.17715324972822,"3","female","42","3",0.551168422853419,-0.901726485638473
"0",0.814734403668465,"4","couple","37","6",0.183477344674827,0.133353369708044
"0",0.89897613319723,"4","couple","22","1",0.447715946013103,-0.524776547030088
"0",-2.06520532862188,"8","couple","48","9",0.737529143208021,-2.48043689137588
"0",-0.438295277025364,"7","male","41","7",0.303303014914942,-0.128454982851115
"0",-0.965184236965034,"4","couple","12","6",0.0365832723998885,0.401005255516056
"0",1.07327752413707,"8","couple","17","8",0.277187353975375,-0.0672318441220641
"0",0.355819297770453,"8","couple","12","9",0.433923027718447,-0.481688452718595
"0",-1.00545569637552,"4","couple","17","7",0.468331194646978,-0.59182459977411
"0",0.76252958598354,"4","male","6","5",0.397110019592851,-0.372859557363394
"0",0.979989404574047,"5","couple","37","5",0.188848730371153,0.122572660458918
"0",0.312671112508046,"5","couple","13","9",-0.00107120718360379,0.462378209696472
"0",-1.87287391458774,"5","female","51","6",-0.439064974862586,1.03113383246578
"0",-0.925665559365796,"5","male","53","6",-0.447726315205427,1.04033076800364
"0",-0.438295277025364,"6","female","45","9",0.120387305596363,0.254360041318652
"0",-0.0684362172329853,"5","male","0","2",0.613698708901186,-1.20019707075477
"0",-0.70291365367028,"6","male","39","5",0.668373643520463,-1.54869659396345
"0",-0.848777533579857,"5","male","17","9",0.415481760966581,-0.426106305263084
"0",-0.042494938464347,"7","female","21","6",0.206418139247637,0.086742932466772
"0",0.362925817720624,"7","female","12","8",0.21667531211673,0.0654109161481279
"0",-0.925665559365796,"7","female","36","5",0.74068180488704,-2.73241865505484
"0",-1.33475000582339,"3","couple","26","3",-2.00426087097889,2.06934921643439
"0",0.539777680288025,"4","couple","18","9",0.189489859010933,0.121280540120832
"0",0.865681150685766,"7","couple","21","4",0.45726529401845,-0.555423569247128
"0",-0.278658138666843,"3","male","41","5",0.379973937341649,-0.324954860343101
"0",-2.24003113670307,"5","female","48","5",0.600708346635153,-1.13166702717838
"0",-1.35863938649517,"5","male","25","2",0.740689884333273,-2.7407128781136
"0",-0.112391806627623,"7","male","9","9",-0.359474061335508,0.943556977154856
"0",-1.08837564549577,"8","male","45","9",0.412570772454948,-0.417532653340151
"0",0.654085934176306,"4","female","12","1",-0.137061885565606,0.66458120253301
"0",1.08843305638128,"3","couple","0","8",0.624301257012182,-1.25939635400894
"0",1.34414957695035,"8","female","0","1",0.0709210304157085,0.342689518930456
"0",0.231203714248471,"8","male","6","9",0.424600500998372,-0.453311310647271
"0",0.246251377021779,"7","couple","9","7",0.0887090854415461,0.311537849151173
"0",-0.317451661844788,"4","couple","0","9",-1.36915749028565,1.75993183517693
"0",0.726996183258155,"4","couple","21","8",0.278092649147253,-0.0693112906639459
"0",-0.774587897049252,"5","male","55","9",-0.40424079840457,0.993509225650168
"0",1.08843305638128,"3","female","51","3",0.674579302372898,-1.59720674606341
"0",1.118422037133,"7","female","15","7",0.118791543353583,0.257294474222528
"0",-0.925665559365796,"8","couple","55","8",0.268660025955487,-0.0477899421346005
"0",0.814734403668465,"4","couple","51","8",-0.080048978055535,0.583236472258796
"0",-1.08837564549577,"3","female","0","5",-0.782615229779062,1.3538612097025
"0",0.305393350779076,"7","male","0","9",0.0282474787296625,0.414816682349766
"0",0.814734403668465,"4","couple","42","4",-0.580143357431223,1.17354285816181
"0",-0.925665559365796,"7","male","42","9",0.311369628655386,-0.147903425618674
"0",1.31721688541111,"4","couple","0","9",0.36735846260128,-0.290699981036071
"0",1.13325850289354,"6","couple","0","1",0.00591761766179456,0.451181246658688
"0",-1.08837564549577,"4","male","0","4",0.313673529813645,-0.153506705872431
"0",-1.1746810039776,"4","male","4","8",-6.70275286969434,2.74883938860166
"0",0.459987543278302,"4","male","12","1",0.273659920190941,-0.0591577776294724
"0",-1.32684649121887,"7","female","48","9",0.137359335650963,0.222780223922119
"0",-0.599762088968055,"7","couple","48","9",0.25626310656606,-0.0199828483709521
"0",-0.0684362172329853,"5","couple","42","9",0.600497845257918,-1.13058959699838
"0",-0.501410044362359,"5","couple","25","3",0.345272861374416,-0.232654096278053
"0",-0.774587897049252,"7","male","47","9",-0.468429259053891,1.06206159198806
"0",-0.501410044362359,"6","male","51","7",0.52549952367382,-0.797555011189647
"0",-1.14551933205841,"5","male","2","6",0.372471059509875,-0.30448237099955
"0",-1.13108796070312,"6","female","42","9",0.332323796132372,-0.199689433484433
"0",-1.99913158572202,"4","male","37","4",0.279527201868439,-0.0726125653478036
"0",-0.422806653212903,"5","female","36","9",-0.833214670409275,1.39512157153743
"0",0.246251377021779,"7","female","25","8",0.337224805144181,-0.212076724437942
"0",1.34414957695035,"4","female","26","5",0.196942449665305,0.106176169729621
"0",1.07327752413707,"8","couple","17","7",-0.405440515551966,0.994822988888318
"0",1.42294830118947,"4","female","42","3",0.0873439700588015,0.313952224907867
"0",-0.259525087772906,"7","female","32","9",0.021363525833411,0.42612458503216
"0",0.290762235676222,"2","male","51","6",-0.37931948861073,0.965927438488803
"0",-1.66858664761033,"6","female","27","9",-1.33071340444374,1.73748570167928
"0",-0.259525087772906,"7","couple","12","9",0.461807729687106,-0.570247654802791
"0",1.08843305638128,"5","female","36","4",0.613874109856563,-1.2011512919405
"0",-0.975180414899611,"5","couple","36","9",0.243016062075291,0.00915381899721674
"0",-0.438295277025364,"7","female","4","7",-0.0668471302371783,0.563724824611977
"0",0.0581996966242938,"5","female","6","5",-1.94898184354233,2.04640060662174
"0",-1.70062040733515,"7","male","31","6",0.644988138696548,-1.38511696547663
"0",-0.0554257903617026,"7","female","6","9",0.191505871750684,0.117210031143054
"0",-0.633589813751345,"5","female","22","3",0.462052858213167,-0.571052249113169
"0",-1.45699143110087,"4","male","17","7",0.333175443252007,-0.201834282282874
"0",1.08843305638128,"5","couple","23","8",-0.00757207974680328,0.472716454047118
"0",0.78007481277389,"3","couple","41","7",-1.57461661465747,1.87195950535066
"0",0.486920234817534,"5","male","39","9",-1.11799497798329,1.60374952455449
"0",-1.08837564549577,"6","male","22","6",-3.83924957876686,2.55648688012538
"0",0.76252958598354,"7","couple","12","9",0.658608065338084,-1.47706211573902
"0",-0.941384499393372,"4","male","6","3",-0.439221905788948,1.03130102881269
"0",0.93175489358562,"4","female","36","4",0.64636879759187,-1.39406707090107
"0",1.0580125647199,"2","female","12","2",0.272772559001063,-0.0571337354396114
"0",0.848834944465368,"4","couple","37","3",-1.43387833813318,1.79662542425844
"0",-0.56646710645659,"7","male","48","7",0.570360411561915,-0.985697740804537
"0",1.57224709281247,"7","female","25","4",-0.378608708646439,0.965132519711918
"0",-1.04650917454637,"8","couple","36","9",0.690946086547489,-1.73940940705405
"0",-1.8065173561307,"4","male","48","4",0.475287300081607,-0.615219126468521
"0",-0.750425488974162,"7","male","48","9",0.423752898042638,-0.450759929340337
"0",-0.0684362172329853,"5","couple","39","5",-0.151684686368256,0.684720171920731
"0",-1.1746810039776,"6","male","42","2",0.166519355101645,0.166876058727252
"0",1.0580125647199,"4","couple","51","4",0.181647473302229,0.137007932772549
"0",0.93175489358562,"5","female","48","5",0.56335965654411,-0.954400428813302
"0",0.964033195291461,"5","male","55","6",0.0177804837103044,0.431975656980221
"0",-1.90373851667919,"3","male","48","5",0.637285467588025,-1.33655095192967
"0",-1.0548164060382,"7","male","29","9",0.240737055587676,0.0141080748322033
"0",-0.978523004836286,"7","couple","34","8",0.53384240651156,-0.830485335296589
"0",-1.08837564549577,"7","male","0","4",0.549759629405807,-0.895780883056839
"0",1.46127299462948,"7","couple","6","7",0.65654219775349,-1.46256166868421
"0",0.459987543278302,"7","male","55","9",-0.471203189456561,1.0649465965681
"0",-0.633589813751345,"3","couple","48","9",-6.46131053495278,2.74778257132682
"0",1.10348071915459,"7","couple","12","5",-0.743167140240684,1.32070148773162
"0",-0.0554257903617026,"5","couple","12","5",-0.125243411040388,0.648094214596727
"0",-1.62453947745309,"2","male","6","5",0.0256124953529861,0.419155417223345
"0",0.865681150685766,"4","male","36","8",-0.215775060410653,0.769767230863035
"0",-0.616608295188453,"5","couple","26","9",0.413878036554188,-0.421376365281359
"0",0.616665706073964,"4","male","22","2",-0.134746202929836,0.661365736385415
"0",-1.78289490149861,"7","female","48","6",-0.0258577205472635,0.501406791951777
"0",-0.0597537093644738,"8","male","24","9",0.477126135494428,-0.621472060419928
"0",-1.23726195293162,"5","female","6","7",-0.562977224252457,1.15701624045814
"0",-1.32054488388718,"6","female","16","9",-6.69198535786767,2.74883598609273
"0",-0.899724280597159,"6","female","36","1",0.262123153377079,-0.0330608812521964
"0",1.17715324972822,"7","male","13","3",0.434239735617142,-0.482662817673462
"0",-2.52581598974314,"4","female","1","5",0.329343617022167,-0.192209143078972
"0",-1.72496832742673,"7","female","13","6",0.283970823278113,-0.0828865705032243
"0",-2.60517819684662,"4","male","22","5",0.703685804908334,-1.86997015709265
"0",0.154315688462531,"7","couple","2","9",-6.70236506121659,2.74883933533337
"0",0.377067594158048,"7","female","36","9",0.231735263330394,0.0335134234437124
"0",-1.08837564549577,"5","couple","22","6",-0.786924402300238,1.35742992011557
"0",-1.04650917454637,"7","couple","53","9",0.527765765160981,-0.806416785873685
"0",0.865681150685766,"4","female","0","5",0.238286693383168,0.0194160686331581
"0",0.334355278950696,"8","male","26","9",0.455743826878208,-0.550494264207441
"0",0.964033195291461,"4","male","34","4",0.0726903435879041,0.339620583207765
"0",0.882394183922936,"7","male","12","9",0.651723086848857,-1.4295360501749
"0",-0.925665559365796,"7","female","26","1",-3.75163257518429,2.54224832712257
"0",0.526686692984832,"6","male","34","9",0.522008034406148,-0.784020381223935
"0",1.14799157780903,"4","female","42","5",0.32545279106238,-0.182501557067367
"0",-2.20389029604949,"5","female","48","3",-0.91183772774267,1.45655460199377
"0",1.2899366656892,"4","male","12","2",0.634696744863936,-1.32071939842554
"0",0.418934065107447,"3","female","13","2",0.705545126379813,-1.89104112394707
"0",0.690855342604568,"4","female","23","6",-0.961250094039252,1.49359223931663
"0",-1.13108796070312,"7","couple","37","9",-1.23644904863755,1.68028765438811
"0",-1.02588278953098,"5","couple","32","7",-0.64238310981768,1.23175211141558
"0",-0.0253759162303365,"5","female","39","9",NA,NA
"0",-1.04650917454637,"4","couple","13","4",0.676412295495398,-1.61203870448392
"0",1.26229983169732,"4","male","0","3",0.531104036398115,-0.819583041956043
"0",1.08843305638128,"4","male","0","3",0.495695693904722,-0.686314314633742
"0",-0.774587897049252,"8","female","41","9",0.740688907084589,-2.73927587462251
"0",-1.45699143110087,"7","male","48","8",0.506833298498943,-0.726784615876009
"0",-0.978523004836286,"4","female","49","5",0.371629610791212,-0.302204768853673
"0",1.57224709281247,"4","female","25","1",0.665371001981404,-1.52609663625625
"0",0.89897613319723,"4","female","42","5",-0.0131810553892792,0.481577510886599
"0",-0.016868107185626,"8","couple","24","9",0.208924354702889,0.0815594591415741
"0",0.276029160760729,"5","female","12","4",0.740691028675609,-2.74289168585183
"0",1.51131527630912,"4","female","21","5",0.579804268871785,-1.02923532908143
"0",0.865681150685766,"7","couple","6","9",-1.00025076203326,1.52201452275812
"0",0.89897613319723,"5","male","12","7",0.598222731727036,-1.1190081749458
"0",1.48644219301319,"8","couple","42","9",-0.159869019936365,0.695868868671902
"0",1.4485751324682,"6","male","6","6",0.142610112902228,0.212870274770525
"0",0.964033195291461,"7","couple","48","7",0.45570079508771,-0.550355107701661
"0",-0.925665559365796,"6","couple","31","9",-0.894488052792509,1.44326806991548
"0",-0.259525087772906,"5","male","36","8",-0.12190353585266,0.643400357759275
"0",1.14799157780903,"3","female","24","3",-0.42248951425957,1.01335615033261
"0",0.200783222587091,"7","female","36","8",0.00308870695615025,0.455723916931011
"0",1.39700702242084,"8","female","31","6",0.740687027419248,-2.7370322905572
"0",0.797475632768338,"5","female","49","8",-1.26013118060436,1.69495479134565
"0",0.169918620495645,"8","female","24","9",0.522373694151767,-0.785431207544689
"0",1.57224709281247,"4","female","48","3",-0.961863838923112,1.49404496854137
"0",-1.15277212714578,"6","male","51","9",0.533652114044787,-0.829724705585464
"0",-1.08837564549577,"8","female","12","9",0.421903793534912,-0.445210174751743
"0",-1.70600687571267,"5","male","49","7",0.547464144406428,-0.886153182550638
"0",-1.00545569637552,"8","male","0","7",-0.402811797984108,0.991942719867588
"0",0.76252958598354,"8","couple","6","9",0.562840145956112,-0.952109455982754
"0",0.89897613319723,"8","couple","1","9",0.591787125106508,-1.08685803946784
"0",0.480219158860273,"8","couple","0","9",0.503003756889614,-0.712728468880267
"0",0.418934065107447,"5","male","40","6",-2.99187337090812,2.38666760005888
"0",-1.56014299580309,"5","female","13","1",-0.0943775271851986,0.604118158219524
"0",1.4485751324682,"4","female","8","4",0.569178575089281,-0.980357732904569
"0",1.57224709281247,"4","female","48","3",0.654375067298959,-1.44757507841919
"0",0.334355278950696,"4","male","0","2",0.309020926464159,-0.142213574313826
"0",1.2483447467426,"7","couple","24","6",0.740690837947599,-2.7424679269917
"0",-1.81246444217464,"5","male","18","6",0.367095443761864,-0.289994558507044
"0",-1.1746810039776,"8","female","48","5",0.663452471298097,-1.51193195235796
"0",0.964033195291461,"4","male","48","1",0.147910904430537,0.202797304738637
"0",0.93175489358562,"4","female","26","3",0.589622038888184,-1.07623717271875
"0",0.964033195291461,"5","couple","6","5",0.428742037434217,-0.465845934345941
"0",-0.459124880928266,"7","female","6","9",0.365315318012651,-0.285229431208493
"0",-0.886872036187852,"5","female","6","8",0.288506213847967,-0.0934486106002338
"0",-1.66858664761033,"5","female","34","2",0.740620138988644,-2.70699750131235
"0",0.276029160760729,"8","male","25","9",0.651696684295401,-1.42935807409499
"0",-0.70291365367028,"4","female","28","4",0.603927359135601,-1.14826980372304
"0",-0.016868107185626,"6","couple","4","8",0.194461931939591,0.111220880324993
"0",0.979989404574047,"7","couple","6","9",0.0677901986018691,0.348104290042721
"0",-0.56646710645659,"8","couple","36","9",0.67560257749068,-1.60545688048701
"0",-1.00545569637552,"7","couple","37","8",0.391448470786635,-0.356851112867575
"0",0.290762235676222,"4","male","0","5",-0.0122411182145365,0.480096369347366
"0",0.223639528381466,"7","couple","17","4",-0.0132651221202157,0.481709908542911
"0",-0.377010183272539,"7","male","8","9",0.610148493363873,-1.18105466384652
"0",-1.11675442990572,"8","female","12","9",0.563751544727568,-0.956131431645092
"0",1.26229983169732,"4","male","17","5",-0.55677459745595,1.15099273653032
"0",0.154315688462531,"5","couple","0","9",-0.421756644189495,1.0125646871804
"0",0.726996183258155,"7","couple","8","9",0.229559223001198,0.038165766892233
"0",-0.56646710645659,"7","couple","23","3",-0.933445011172384,1.47289496498623
"0",1.59613647348426,"4","female","15","7",-1.36871089930816,1.75967391563878
"0",-0.317451661844788,"4","male","34","7",0.257455331148509,-0.0226340343502222
"0",-0.203143407956506,"8","female","36","2",-3.46027652375067,2.48975647637756
"0",-1.4236964485894,"8","male","37","9",0.383609423168979,-0.334982578368256
"0",-0.203143407956506,"4","male","45","9",0.14862467629902,0.201435621579819
"0",0.831853425902476,"7","couple","55","8",0.630342189049632,-1.2946070805591
"0",-1.50793817811817,"7","couple","18","8",-0.217290548563111,0.771717641165684
"0",-1.21021440670298,"6","male","4","9",-0.393305248791822,0.981475109344332
"0",-1.33475000582339,"7","male","42","9",0.196454978312715,0.107168934183677
"0",0.744837535505189,"5","couple","34","7",-0.61584734290979,1.20725603131758
"0",0.377067594158048,"5","couple","48","9",0.506322342836238,-0.724900446577281
"0",-0.599762088968055,"6","couple","39","1",0.570512645951728,-0.986387301299349
"0",-1.11675442990572,"8","female","48","9",-6.69770218092906,2.74883828974727
