"GIFT","AGE","EDUCA","SEX","STATE","INCLASS","topic_1","topic_2","topic_3","topic_4"
"0",0.542551503706066,"4","female","12","7",0.654270785720684,0.280761426423814,-0.368355001674081,-0.903555544548208
"0",-0.425319481478346,"4","couple","36","8",0.557135720701503,-0.0434093460464057,-0.26747629817078,0.355579627438429
"0",-1.25339112301655,"8","male","26","7",-0.30376299732099,1.26988950467155,-0.011017116169451,-0.204853672463496
"0",1.19793826202084,"4","couple","34","5",-0.157020244295374,0.875503486658449,0.320759309301949,0.108311988564378
"0",1.12437385863057,"8","couple","0","9",-0.600233024889943,1.21847122057606,0.20825905924443,0.458128896036161
"0",0.766526794923514,"4","female","39","3",0.903737411807937,-0.716813806459181,0.00577692703403879,-1.27104969826176
"0",0.562144260995526,"5","couple","26","7",0.0432628330859741,0.595433455386018,-0.817201038172332,1.08493191142969
"0",1.40448887274831,"4","couple","36","7",NA,NA,NA,NA
"0",-0.0954105741187269,"7","male","39","9",0.737941346351809,-0.275834400557325,-0.124256852339066,-0.269321137296228
"0",-1.18132323437842,"4","male","34","7",1.11649031368749,-1.18219990736034,-2.04230278183632,-0.0186459623508579
"0",0.801664770426281,"8","female","55","8",-1.06935984233349,0.199757757765114,1.39743936076805,1.08481773715776
"0",-0.440893171041727,"7","male","36","8",0.747511845303692,-0.625840460195755,-0.028569526022197,0.0684351378332128
"0",-2.36542524313494,"3","female","45","2",0.850494762242622,-0.0507401198273429,-0.563502795059881,-1.30462933328329
"0",-0.68347513787667,"7","couple","17","9",0.445732559281276,-0.25615535407211,0.108017054194633,0.583197713561892
"0",-1.55126065123342,"5","couple","0","9",0.0371916142484156,0.434822202385204,0.512903067785229,0.227956110805696
"0",0.801664770426281,"5","female","51","6",0.684456475527566,-0.74920261505207,0.436371914728449,-0.338441833147306
"0",-1.21705179166512,"8","male","8","9",0.594980738086553,0.269999884529323,-0.0993087793515269,-1.04719790240702
"0",-0.488310730683479,"6","male","0","9",0.368109368713588,0.84384859308585,-0.681531129428747,-0.611103621236114
"0",-0.603246781952025,"5","couple","47","1",0.950299034818632,-0.850062547616683,-0.20652064167717,-0.625496901708668
"0",0.801664770426281,"4","couple","36","9",-4.42789500166277,-2.42295688349601,0.68783247954444,3.10214705186005
"0",-0.0429190400623696,"8","female","39","7",-0.593270903078692,1.74917973148009,-0.734907560724367,-0.67694593772921
"0",-1.59564220305029,"7","female","12","6",0.514664922654641,-0.0585058384412847,0.476436400251693,-0.919707372750853
"0",-0.504354573763677,"7","male","21","9",0.932458168558068,-0.846287950614391,-1.29576660815788,0.446216549151485
"0",-0.261141150183375,"4","couple","39","1",0.291296054568475,1.10431523535678,-1.2961899449038,-0.924340688418168
"0",-0.319385865336176,"6","couple","12","9",0.639435709455072,-0.00937754736006246,0.0921410441178606,-0.81106381565593
"0",0.45207831292832,"3","male","6","9",0.15841631972375,1.13329004167355,-0.903932601919165,-0.466258536592252
"0",-1.53376426343144,"4","female","26","8",-0.631293306785435,-1.22457177081644,-0.541252372067381,2.57096110032253
"0",0.870244882863453,"7","couple","4","8",1.23105534528326,-2.4028177738204,-0.917342282249262,-0.970246080378083
"0",0.462323147781421,"6","couple","6","8",-4.42976944260338,-0.566305351286612,0.705667263262255,2.90463933586858
"0",-0.440893171041727,"5","couple","34","7",0.671641275730301,0.5285919830026,-1.04168109444765,-1.50685112539582
"0",-0.904856409104612,"7","female","24","7",0.492813475337928,-1.34574996699243,1.15524150084134,-1.47116119572095
"0",1.00110459748423,"4","couple","0","5",1.08609311177994,-2.4261582680507,-2.04266919115858,0.484005274871204
"0",-0.569768938605181,"6","male","0","9",0.668924941269,-0.651306578126246,-0.445229062071554,0.751699504389951
"0",-1.36629194280592,"5","male","39","3",1.30445855601499,-2.41257819422825,-2.02925404351249,-1.49907341995379
"0",-0.930940161109412,"7","male","6","9",-0.356277856004608,0.89132682840142,0.865406901257401,-0.671128476446735
"0",1.60471197141335,"4","male","6","6",-0.0887508637830502,-0.527735899883024,0.226365796419488,1.63661932396867
"0",-1.01116851703406,"4","male","6","1",0.381096630014397,0.90610807468722,-1.00011718721884,-0.6286271821383
"0",0.952971240388845,"6","couple","6","9",0.273671049317057,1.06194657794372,-0.831513592730129,-1.1318390475994
"0",1.00110459748423,"8","couple","25","9",-0.658669538586564,1.50145271198579,0.0848114684473556,-0.208959087971065
"0",0.742774602371112,"8","male","39","6",0.806242115445009,0.0903788888912033,-0.609679881048111,-1.32228207906229
"0",1.58069138682504,"4","male","25","3",0.203527014884434,0.891364678392555,-0.468575559101795,-0.140951875950959
"0",-1.27179642515616,"5","couple","51","7",0.417738491074861,-0.622703396582344,0.909149521868887,-0.381075810186025
"0",-0.930940161109412,"8","couple","26","7",-0.208588060832482,1.1244860208632,0.384696811018449,-1.19654125715531
"0",0.694458906285385,"8","couple","16","9",-0.424718928990142,1.37903838722797,0.00735551765185188,-0.290054703180286
"0",1.58069138682504,"7","female","36","3",0.510223081132983,0.750475793803358,-0.927560757974335,-0.997666727017573
"0",0.985180934131998,"8","couple","36","9",-0.37796219216072,0.3626804497038,1.1897312890445,0.0967659803147275
"0",-0.261141150183375,"7","couple","12","8",1.3044919090036,-2.42564771709349,-2.04216484069913,-1.51204597461483
"0",0.542551503706066,"5","male","12","9",0.699943622052213,0.0996017314155015,-0.241145299244738,-0.868755012682685
"0",0.542551503706066,"7","male","0","3",0.94952267870604,-0.919665826407238,-0.0419121628759418,-1.03102837611838
"0",0.224677075574325,"8","couple","9","9",-0.0190762328969098,1.32410840448425,-0.726538498961135,-0.798452785893801
"0",-0.349117806184905,"6","female","13","8",-0.831810773367296,-0.0122980297841853,-1.06414321557091,2.44096189445272
"0",-0.970675880973091,"6","couple","27","9",-0.206574932649748,1.16798029595955,-0.0350768208745485,-0.102534036746425
"0",0.730798237636809,"3","couple","45","2",-0.0073902282293614,-2.41912225614439,1.8101470014382,-1.50556892876369
"0",1.46910780292473,"4","couple","51","6",1.09123531460143,-2.21896360542655,-1.11779739425684,0.278732941077932
"0",-0.113199791884339,"8","female","24","9",0.582477706925022,0.72131232565547,-1.27326224911759,-1.25961696327746
"0",-0.85362985522103,"5","male","26","1",-0.983976959829051,1.14637581923819,1.24202659472055,-1.51111792521135
"0",0.766526794923514,"2","female","0","3",-3.01790662426378,-0.644130624563772,2.59464132576414,0.26092405484632
"0",-0.232606505405508,"5","female","51","9",0.269415715765478,-0.934047677555301,1.25604462185332,-0.44997517913941
"0",-0.0690027920671712,"7","couple","6","9",0.810057395470453,0.224996350821116,-1.04457189570011,-1.11483391217621
"0",1.58069138682504,"6","female","0","4",0.671276738694448,-0.0684567908210529,-0.956092444439615,0.471178422732053
"0",-0.706964869891963,"5","couple","9","4",0.594876636796989,0.498320016326027,-0.553477070543811,-1.04899683337726
"0",0.201695239659315,"8","male","6","9",-0.930252421587293,1.51985475258514,-1.28874129345329,1.13675051414113
"0",0.00830751382121197,"5","female","36","9",-1.5209995645475,1.21725932279466,0.0893376836572637,1.5826712278463
"0",-0.603246781952025,"6","couple","42","9",-1.84241794791952,-2.40164880990174,-0.0934562760601516,3.04956395171824
"0",-0.950715179222718,"4","couple","51","9",-0.184600832677943,-1.82051846074093,-1.12273600154839,2.42860484873701
"0",0.154972499150278,"7","male","51","9",-0.144875632683709,1.29642484962641,-0.21315645480859,-0.778206051391573
"0",0.9691370910518,"4","female","41","4",0.160789938638384,0.984157644037332,-0.159792875290737,-1.07371558241876
"0",-1.36629194280592,"5","male","0","9",0.804116516983973,-1.80536180376108,-0.411731701089004,0.838648171727565
"0",-1.36629194280592,"5","couple","36","6",0.992179804972552,-0.215383668464039,-1.21754550254613,-1.22378663197678
"0",-1.3185191656652,"4","male","0","7",1.06869133031735,-1.00956332945922,-0.70115673303933,-0.545226366684533
"0",-1.36629194280592,"5","male","11","5",0.840349972349464,-0.0254006530962026,-0.547247386919737,-1.50628782855722
"0",-1.13749077183688,"8","couple","31","9",0.764948069737564,0.00736432680358463,-0.646200215847286,-0.311159834048456
"0",0.378947790367728,"4","male","6","5",1.3044939474377,-2.42879467506431,-2.04527357975066,-1.51516958400083
"0",-0.0429190400623696,"4","couple","49","8",-0.58958587529653,1.2890309635859,0.224444899110069,0.210625839852349
"0",-0.0954105741187269,"4","female","51","7",-0.114825386710335,0.737951693847485,-0.194876932216539,0.85226190345754
"0",1.58069138682504,"3","female","42","3",0.871598502019057,0.082637434952055,-1.44750055268056,-0.639642424045245
"0",-1.36629194280592,"5","male","0","7",-0.429088430144351,1.12716810762365,-0.676895039278021,1.01509339993732
"0",0.645019489217964,"3","male","48","5",0.455371085753699,-1.96337402801618,-0.357241851018407,1.54852814633634
"0",1.01690986819252,"2","couple","0","3",0.481074648233996,-0.921604729768397,0.280401839874568,0.817397947716796
"0",1.04299362019732,"7","male","9","9",0.800842295819251,0.0736994017241129,-0.541543028322759,-1.39114538991681
"0",0.378947790367728,"5","female","42","6",0.919292232694531,-1.1639809809338,-0.153252867056842,-0.0941857271742813
"0",-1.24881458924115,"4","male","17","9",-0.852700961193622,1.03242607632155,1.00023113860384,0.103835427558621
"0",0.292168430437061,"7","male","12","8",0.819448248393123,0.216010173726037,-1.21348796068301,-0.886840864700849
"0",1.03259849377375,"8","couple","0","9",0.148909511445162,0.973326713786736,-0.48191862843415,-0.177466103030151
"0",0.51614372165451,"8","female","31","6",-1.33096030226489,0.332514516309263,0.652434514734566,1.95155591693475
"0",1.00110459748423,"5","female","36","7",0.600043207441071,-0.0620220833474879,-0.537337323787521,0.456378214823177
"0",-0.149231147991816,"6","male","42","9",0.228964588991783,0.144669096791772,0.305576161103439,0.471769163366697
"0",-0.742693427178669,"3","couple","32","4",0.355852012336871,-0.111674563156576,0.26515829788692,0.49957232643426
"0",0.9691370910518,"4","couple","26","5",-0.00941531411106767,1.20771203309935,-0.435088632108923,-0.54650662493666
"0",-0.425319481478346,"8","female","6","9",0.918783631162874,-0.872362611363826,0.048212430595331,-1.12526956857373
"0",-0.461837174126817,"4","male","55","7",1.19039991771327,-0.999111786698699,-1.67112966636812,-1.06958725346108
"0",0.952971240388845,"4","couple","0","7",0.851334464135481,-0.274385097608793,-0.650712053870937,-0.233781739402256
"0",0.730798237636809,"4","couple","48","8",0.515147184538568,0.145433433443152,0.0421681888808728,-0.223972287971307
"0",1.06363260870156,"7","male","13","7",0.350028303109868,0.884959234492617,-0.563842857390257,-1.018059435403
"0",-0.73549951466983,"3","male","48","7",NA,NA,NA,NA
"0",-0.637260293467916,"4","couple","48","4",0.305688979197468,-0.610934249617444,1.13539447438181,-0.68928811027185
"0",-0.962669095169933,"5","female","45","7",0.831553654885401,-0.841914724309567,0.188144103219427,-0.600828082918536
"0",0.703602142391924,"7","female","49","6",-1.03255254193102,0.535796365495188,0.636592788786476,1.59702381940133
"0",1.18342763149728,"8","couple","4","9",0.407755919794598,0.598965209146313,-1.09904691644797,0.323985968939483
"0",0.357582795278565,"5","couple","22","9",-0.51625193727871,0.986938159724925,0.935057466383417,-0.670178037663845
"0",-0.379271490734576,"4","female","25","8",1.01866508448822,-1.018767576746,-0.263741036618822,-0.952380730567038
"0",-1.06638718310987,"3","female","0","6",1.23598547855672,-2.42737227323156,-1.0072978507499,-0.876165231991325
"0",0.542551503706066,"7","female","6","1",-0.442414610705826,0.115417747940593,1.48685525371464,-0.161194422145093
"0",-1.67794147888311,"7","female","15","9",0.519406013886486,0.464986773766863,-1.55177258100233,0.351968767767147
"0",-1.46518415099427,"4","female","33","1",-1.33955788834987,-2.41445975827031,0.0588854774430383,2.8439455984451
"0",1.26904185074785,"4","couple","26","5",0.841628596260878,0.126264993005392,-1.56667513905725,-0.461838406730979
"0",-0.85362985522103,"7","couple","26","7",-2.9584325030405,-1.52706586091734,-2.04440343616598,3.41298998573595
"0",-0.620185509961295,"5","couple","26","9",0.022197255365454,1.0211432088227,-0.0714081157877552,-0.422945947268857
"0",1.04817218333713,"5","female","53","9",-0.861170219397034,1.39039192243432,-0.246885001292185,0.896042854329558
"0",-0.779032758530092,"7","female","1","8",-1.22963063872848,0.425945926524006,1.78098671114422,0.0494870003639986
"0",-1.09454387444775,"7","couple","49","3",0.783043292468858,0.0786991959190604,-0.465396160570362,-1.3777581756798
"0",1.58069138682504,"4","female","42","4",-3.36811199224967,1.98204141322426,-0.47215845789061,1.3617494643874
"0",0.0583286244529741,"8","couple","16","9",0.762693384979133,0.250340338209877,-0.924107041732105,-0.777002637953009
"0",1.58069138682504,"7","female","12","4",-0.317838616711412,1.4176871035716,-0.0799907602508558,-1.01338351567946
"0",-1.03170779872476,"8","female","0","9",1.04865704913149,-0.652832483576242,-2.04029038576716,-0.171006887484107
"0",-1.04412730309164,"5","female","49","5",-0.390439578119929,0.516885095781983,1.27464708711375,-0.710606595627787
"0",0.766526794923514,"4","couple","51","1",0.502262378270928,0.0506547510663848,-2.02276301235936,0.990129868189964
"0",-1.27179642515616,"4","male","48","5",0.811078109676132,-0.75764914152301,0.321889812491287,-1.50351124089131
"0",-0.569768938605181,"5","male","29","6",-0.217286283833084,1.07442863933375,-0.253134940640232,0.467322310761453
"0",-1.3185191656652,"6","couple","39","7",0.880079718633811,-1.19011000392591,0.302049695376582,-0.939109610667872
"0",-0.779032758530092,"8","couple","27","9",0.0905797899025768,-0.992345012933356,1.28331374198729,0.276683009054251
"0",0.314197633973314,"7","couple","13","8",0.602464783290059,-0.305658721656463,-0.965586411959924,0.907422156338481
"0",-0.280379282546227,"8","female","51","9",-0.180262056544539,1.35030647524519,-1.72161187664303,0.349815990571114
"0",1.26904185074785,"2","male","0","3",0.771946467914331,0.419573659654595,-1.54944741384161,-1.5066052452413
"0",0.562144260995526,"7","couple","6","9",0.347266705332597,0.765809302943455,-0.185045899888763,-1.50360587648311
"0",1.45634020227713,"6","female","39","4",0.174363545748889,-1.30067183490608,0.666968327581348,1.20582635540381
"0",0.247413111741404,"4","male","6","5",0.85099260030676,-2.42832139142181,0.626461204699215,-1.51469981184574
"0",-1.27179642515616,"4","male","0","4",1.17498025432096,-2.41741170492322,-1.27350521566288,-0.0797620196289578
"0",0.742774602371112,"5","female","45","6",0.556644309893673,0.313370068539924,-0.00674241973937723,-1.50012035910645
"0",1.06363260870156,"5","female","51","5",0.245736674559486,1.03534801464846,-0.980532914465231,-0.40466710381691
"0",-0.394510259342882,"7","couple","2","9",0.405459374534606,0.121178722394541,0.387143200591579,-0.316722564113385
"0",0.853306154854183,"7","couple","27","9",0.433227423408741,0.574463860613828,-0.184451496217148,-0.736777163038779
"0",-1.27179642515616,"5","male","20","7",0.9380153299712,-1.60117877553836,0.294150369540489,-1.08740808398314
"0",-1.71556722426327,"4","male","37","5",-1.68075134002541,0.0336343547786752,2.20438981817052,-0.189198432741239
"0",-1.62272281280729,"3","female","37","6",-2.09139658563383,-2.42184875012045,1.33010783086341,2.47333274574102
"0",0.694458906285385,"4","male","0","2",-0.349162905007521,-0.388073931419835,0.224890284219111,1.85746169921444
"0",0.9691370910518,"8","male","0","9",-0.315395538562952,1.0826085432,0.499976348938903,-0.491646243032224
"0",0.0910338713466022,"5","female","48","9",0.898091333241577,-0.527563580384335,-1.20101376916627,0.265806078730952
"0",0.336000892978599,"6","male","0","9",1.01457293851179,-0.483072398641194,-0.761923456950822,-1.28743941278763
"0",-0.689323282191177,"3","couple","48","1",0.415526903754337,0.694225891259684,-0.741237217909629,-0.188744214704427
"0",0.870244882863453,"7","couple","21","4",0.849191971431945,-0.423551827103392,-0.0629869264505593,-1.22476955494471
"0",0.462323147781421,"5","female","37","9",0.540767745507108,-0.274942228821442,0.278197946795587,0.0478411202035947
"0",0.657487554974611,"7","couple","31","9",0.468794173653511,0.64335144947138,-0.962372950568571,-0.106340182454101
"0",-0.946745431817706,"8","female","41","9",0.612561241773959,-0.147499521325857,0.319430352331921,-0.867273094598611
"0",0.269908550418823,"2","female","48","3",0.849814272800925,-2.42688458789431,-2.04338669005201,1.17202147661485
"0",0.657487554974611,"7","male","48","9",0.0853831118067786,0.879505304005254,-0.201685210381945,0.0491654496042553
"0",-1.24120885977682,"7","female","25","8",0.926523401513522,-0.119390038319397,-0.967437761138936,-1.00571422806656
"0",-1.96500149184028,"7","female","48","6",0.161583076476919,0.70060301979707,0.209334262256231,-0.413496507246762
"0",-0.167478462756856,"7","male","2","9",0.127055500228105,0.654748211712749,0.402523136340115,-0.57347744830339
"0",0.581558086496015,"4","male","42","9",0.0804107397042696,0.464143136486319,-2.04346069870065,1.35731520227935
"0",-0.85362985522103,"7","male","55","9",-0.532275758976665,-1.3231798829479,-1.17125455657391,2.62472350013102
"0",0.682206427884293,"5","female","17","9",0.937225769581965,-0.514934667237676,-0.580193450765266,-0.459084744590176
"0",-1.09454387444775,"4","couple","0","3",-0.00126681754834826,-1.46645590936031,1.62605852640912,-0.238499255322517
"0",-2.18045653470744,"4","female","48","8",0.678454367158021,0.253692186019219,-0.67353264590474,-0.394533497283179
"0",-1.29502943364991,"7","male","6","8",0.885479805544519,-0.0910188350820357,-0.888700124500291,-0.702609836629756
"0",-0.0954105741187269,"7","female","0","7",0.475104694195443,0.0720201728848605,-0.619575028112148,0.708792015138047
"0",1.00110459748423,"8","couple","42","8",-0.201521453855963,0.83352346152063,-0.776172837274703,1.15876645797448
"0",-0.779032758530092,"7","couple","6","9",0.927091296897847,-0.0198002904706577,-1.56682453039338,-0.7621568036305
"0",0.562144260995526,"8","couple","42","9",-0.460682931480916,0.822539843204598,0.696189374156138,0.395890143999342
"0",-0.379271490734576,"6","male","55","2",0.508990880168386,0.481794984805196,-0.27750298216183,-0.688186213404853
"0",-0.569768938605181,"7","male","6","5",1.09634879790504,-0.83279403196161,-1.35871433561423,-0.420450034357903
"0",0.9691370910518,"8","female","36","9",-0.990123233651213,1.76697518579914,-0.151547408768887,-0.184785585633196
"0",-0.930940161109412,"5","couple","8","6",0.763518929386048,-0.288147757468929,-0.0505101803689265,-0.59468445632282
"0",-0.930940161109412,"5","male","6","9",-3.33533119589808,-1.75328585894367,-0.49277522746985,3.35325007517926
"0",0.542551503706066,"8","female","39","7",0.254876166890323,0.731202929867674,0.138605121479792,-1.50769243146947
"0",0.712706221050426,"5","couple","42","6",0.11237081977268,0.860242172934686,-0.622812847778961,0.403331509794998
"0",-1.48779924851147,"7","female","6","9",0.647078311248142,-0.0288181099138434,-0.227838377897481,-0.089768577198885
"0",-1.97784623857915,"6","couple","48","5",0.477988993749876,-0.572663749674558,0.9033384140858,-1.07748048151675
"0",1.58069138682504,"3","female","26","3",-3.33197371196533,1.93996010129243,-0.784128333574239,1.54594215802385
"0",0.836231371347562,"4","couple","0","7",0.342875142113832,0.970441294625791,-1.26855650423243,-0.453560928288052
"0",0.730798237636809,"4","female","45","2",-4.49160860974188,-2.42842953752013,-2.04491287669923,3.52034522452107
"0",0.870244882863453,"6","male","48","8",1.08197010441686,-0.884857009325316,-0.994946235916185,-0.499935674831183
"0",1.18342763149728,"4","female","0","2",0.344500980918281,-0.707140343873278,1.18048592338362,-1.49969334504154
"0",-1.13749077183688,"7","female","42","8",0.916915540750028,-1.1744930665042,-1.48813994675211,0.731792163157291
"0",0.247413111741404,"5","female","25","6",0.614525565723927,0.265735452421903,-0.389947077543902,-0.40733737517345
"0",-0.654473335835607,"8","couple","37","9",1.085906324956,-2.41455597642999,-0.175507043602769,-0.722308011971676
"0",0.870244882863453,"4","couple","6","5",0.383795387383671,0.428169845019501,-0.419980664210031,0.311012155943041
"0",0.154972499150278,"7","couple","22","9",-0.023498435271898,-2.42561888523132,-2.0421363589918,2.37275011446696
"0",0.766526794923514,"8","couple","45","9",-0.0232860863780944,1.09977832434712,-0.479574241578096,0.05828044924222
"0",-0.319385865336176,"7","female","27","9",0.0528651387092537,0.684306719035922,-0.0327762372245758,0.430801156858075
"0",1.24088515940997,"4","couple","24","8",0.176055330407802,-0.0436130010579704,0.952677590625609,-0.383661180942623
"0",-0.149231147991816,"8","female","15","9",0.0450410893099961,0.64586827697479,0.581118539896153,-0.642386028012615
"0",-1.27179642515616,"5","female","6","2",0.554237020333301,-1.43693389258795,0.679634985971596,0.323201794267594
"0",1.06363260870156,"4","couple","55","7",-0.601968802091204,1.66315579361444,-0.168720609948159,-1.49835759007761
"0",-1.3185191656652,"7","female","6","9",0.63253656282104,-0.121970442051138,-0.396081378876437,0.311960789511255
"0",-0.637260293467916,"7","couple","12","9",0.545374207357328,0.839309530076974,-2.03995091384002,-1.50982145766362
"0",1.18342763149728,"2","female","36","1",0.486119398784389,-0.202384440570999,-0.0403879551162656,0.559828080531874
"0",-1.09454387444775,"7","female","48","6",1.14270894952699,-2.40514867816771,-0.294594838212871,-1.49169902655059
"0",0.766526794923514,"8","male","6","9",0.664602477407264,-0.0568016677591721,-1.0650168447205,0.524619029847098
"0",-0.536810152547603,"8","couple","8","9",-0.346036687109242,0.341992322951074,1.32397855921921,-0.47644864928181
"0",1.58069138682504,"5","female","49","4",0.79783350435835,-0.679520753802867,0.309560892813183,-1.51073498690575
"0",0.462323147781421,"1","male","25","4",0.777925708429099,-0.074465721084254,-0.204135034797965,-1.29989110226626
"0",0.784168382624301,"5","couple","25","9",0.622357590401739,0.15630364737608,-0.69059008060784,0.152418068447513
"0",0.748737577157903,"4","couple","6","9",0.373157813957724,0.0437097949751092,0.661752727321018,-0.853563909865749
"0",-1.8731058860763,"3","couple","0","6",0.857691811470594,-1.7840338828314,0.462877554335585,-0.633920343451159
"0",0.502815783842387,"5","male","26","7",0.765274208555465,0.0735668230962131,-0.823850558113015,-0.287326310060838
"0",-1.32798821970748,"4","female","6","8",0.340036242601628,0.40653805424811,0.180143961405435,-0.282975947264141
"0",0.18623481429489,"7","female","39","8",-0.584626763550959,-1.10585378554651,2.11681161401004,-1.47772711520536
"0",0.462323147781421,"7","male","55","9",0.257883027033958,0.450810380753411,0.117476878265498,0.0870248495808683
"0",0.903722726210296,"6","male","22","2",0.591062345099971,0.420657065616607,-0.310250407245046,-1.50808605943502
"0",1.06363260870156,"8","couple","1","9",-0.683194069064124,0.910868761986567,-2.03691516207695,1.79253160509717
"0",0.489403757538425,"8","male","48","9",-0.387613312961757,1.36209941898682,-0.00863750049588501,-0.322311482423864
"0",0.766526794923514,"6","couple","25","1",0.966717457834515,-0.993431047739803,-0.176674792749154,-0.601911076574573
"0",-0.261141150183375,"5","male","26","8",-0.800093612388538,-2.42249868377541,-2.03905405150483,2.88193417914458
"0",0.92575192974655,"5","female","37","9",0.443008541351102,0.182878809450785,0.266632017367136,-0.408592963926625
"0",-1.67794147888311,"7","male","48","9",-0.62957700380583,0.8122048196977,-1.99022841820206,1.84039012670478
"0",0.336000892978599,"5","couple","22","7",0.686188142120708,-1.50510601512226,-2.04287551763296,1.41324150013527
"0",-0.280379282546227,"7","female","6","6",-0.966863829703378,-0.414637416611027,1.94772848598049,0.303756561795448
"0",0.9691370910518,"8","couple","27","9",0.409106010268075,0.514288459729818,-0.792899276201077,0.332112271271799
"0",0.754683872273158,"4","female","6","8",0.700706570693884,-0.229350136610311,-1.61589379040422,0.73879505126975
"0",1.24088515940997,"4","couple","6","4",0.760609229908305,-1.34422783826949,-0.684469512239106,0.976259174518077
"0",0.730798237636809,"4","female","47","3",0.0552859881871359,-1.90743616856406,1.49939828884611,0.210751848110354
"0",-0.569768938605181,"7","female","6","6",0.20097603699258,0.567808067910148,-2.03824992493681,1.03644723928999
"0",1.35134112658067,"6","male","41","4",-0.11794190243714,-1.27805428122161,-0.492247005655472,2.18483564856132
"0",0.00830751382121197,"7","couple","34","5",1.04049955452719,-1.12684775794333,-0.228605830310397,-1.31615616437287
"0",-0.797438060669709,"4","couple","24","5",-4.34207145781302,1.63156070260389,1.6637276366516,-1.38490221439266
"0",-1.46518415099427,"5","male","0","7",0.888873902667979,-1.53366484093431,-1.16370549238658,0.866944662945369
"0",1.26904185074785,"4","female","49","3",1.30449097561895,-2.4248104578087,-2.04133774969281,-1.5112149273035
"0",0.00830751382121197,"5","male","26","9",-1.35132411097854,0.402132372990854,-0.182865969837735,2.31674890033679
"0",-0.319385865336176,"8","couple","34","9",-0.023498435271898,-2.42561888523132,-2.0421363589918,2.37275011446696
"0",-0.204449814067631,"4","couple","42","8",0.0361570254701001,1.0627081187886,-1.04480105305931,0.368844129815478
"0",0.292168430437061,"6","male","41","4",0.432287699041505,0.645532613146231,-1.53403338752133,0.282027003675863
"0",-1.70043691756053,"8","female","17","9",-0.261998794069566,1.23066144990904,-0.289811949759697,0.188861941263406
"0",0.657487554974611,"5","male","27","9",-0.0511230549976234,-1.94414429288042,1.70462895315628,-0.160946259839752
"0",-0.754737647032682,"7","male","48","9",0.657911868702113,0.323658192948002,-0.509882767115069,-0.796632941275592
"0",0.201695239659315,"7","female","36","8",0.585645976317472,0.27082782344289,-0.0936359477289509,-0.928735352468565
"0",-1.59564220305029,"4","female","26","9",0.725549463319278,0.162378022332186,-0.413845690832035,-1.02438357776036
"0",-0.970675880973091,"4","couple","0","4",0.676901488858729,-0.305433448299808,-0.99865132251793,0.725040717906558
"0",0.247413111741404,"8","male","0","9",-0.155456073494369,1.46486113961774,-1.34998309842212,-0.279011726988835
"0",0.154972499150278,"4","couple","26","8",0.690181931043777,0.415736846194274,-0.855249701942702,-1.00068815312901
"0",0.131220306597876,"6","couple","42","6",0.628100782848279,-0.0273397844293036,0.0590021121274287,-0.522679363278963
"0",-0.00863121418805884,"7","male","0","6",0.826174332762905,-0.367619111884356,-0.30911902912713,-0.349591311949085
"0",-0.176661194606289,"4","male","24","9",0.849356928605991,-0.518259684360974,-1.03814376122975,0.382477396811906
"0",0.00830751382121197,"8","male","6","8",0.922929176105908,0.0879228620935478,-2.03051662112421,-1.20621035670805
"0",-0.930940161109412,"7","male","6","9",0.200404816334717,0.146900093884673,0.115902124630874,0.750197298241572
"0",0.790016526938809,"7","female","22","9",0.465499180441619,0.487923835072773,-0.203727238665963,-0.526983667400791
"0",1.06363260870156,"5","male","17","3",0.856905232391836,-2.42539399145812,-0.730196048576716,0.9136363366143
"0",-1.18132323437842,"8","female","12","8",0.900511262850554,-0.11328007103237,-0.876336519431092,-0.81450274989309
"0",-0.742693427178669,"6","couple","6","9",0.703723843748634,0.411204504740631,-0.846977942031709,-1.3387849278842
"0",-0.654473335835607,"4","male","34","4",1.00425907400473,-0.278696753523447,-1.10422692994283,-1.50805515597608
"0",-0.520520424426634,"8","female","17","9",-0.797517823280087,1.19253936593405,0.796582214973441,-0.0565874909726652
"0",0.657487554974611,"8","couple","6","9",-1.17954588241254,-0.607812938182218,2.26436820669326,-0.56506139611948
"0",-1.24881458924115,"3","couple","25","4",-0.412768160985521,-0.542116204785152,1.81809866770943,-0.576307327052454
"0",0.903722726210296,"8","couple","6","9",0.566390198395367,-1.94775063055859,0.336071884951249,0.878601538168482
"0",1.58069138682504,"4","male","42","4",0.1628688929236,0.259462181533618,0.308050367651167,0.480576090090161
"0",-0.689323282191177,"7","female","27","9",0.682931517879583,-0.0452847255138465,-0.27160527360444,-0.187016603964015
"0",1.36475315288463,"4","couple","0","5",0.823358804180472,-0.896242580161904,0.103730368098672,-0.239840955835536
"0",-0.706964869891963,"7","couple","48","6",-0.0770591132828825,0.868750387918582,-0.187573763031497,0.534316670379032
"0",0.801664770426281,"7","female","22","9",0.242447499937712,-0.00446994950720979,0.707346582035016,-0.0365936067780805
"0",0.00830751382121197,"4","male","12","3",0.873804535569077,-1.509862251001,-1.13720672970582,0.894407359584834
"0",-1.4151630403625,"5","couple","26","5",-0.152592517289255,1.39931941492433,-0.595660896658538,-0.66025794963691
"0",0.600796218858866,"3","couple","6","7",0.164718782818556,-1.09206025934304,1.40564276438867,-0.353212740596463
"0",-1.03170779872476,"5","male","53","9",-1.26559700439299,0.759616379010584,1.21082518010545,0.904879436343815
